Team,Games,Win-Loss,Off Plays,Off Yards,Off Yards/Play,Off TDs,Off Yards per Game,Def Plays,Yards Allowed,Yards/Play Allowed,Off TDs Allowed,Total TDs Allowed,Yards Per Game Allowed,Fumbles Recovered,Opponents Intercepted,Turnovers Gain,Fumbles Lost,Interceptions Thrown,Turnovers Lost,Turnover Margin,Avg Turnover Margin per Game,Time of Possession,Average Time of Possession per Game,Solo Tackle For Loss,Assist Tackle For Loss,Tackle for Loss Yards,Total Tackle For Loss,Tackle For Loss Per Game,Sacks,Sack Yards,Average Sacks per Game,Touchdowns,PAT,2 Point Conversions,Defensive Points,Feild Goals,Safety,Total Points,Points Per Game,Touchdowns Allowed,Opponent Extra Points,2 Point Conversions Allowed,Opp Deflected Extra Points,Opp Feild Goals Made,Opp Safety,Points Allowed,Avg Points per Game Allowed,Rush Attempts,Rush Yds,Yards/Rush,Rushing TD,Rushing Yards per Game,Opp Rush Attempts,Opp Rush Yards Alloweed,Yds/Rush Allowed,Opp Rush Touchdowns Allowed,Rush Yards Per Game Allowed,Redzone Attempts,Redzone Rush TD,Redzone Pass TD,Redzone Field Goals Made,Redzone Scores,Redzone Points,Opp Redzone Attempts,Opp Redzone Rush TD Allowed,Opp Redzone Pass Touchdowns Allowed,Opp Redzone Field Goals Made,Opp Redzone Scores,Redzone Points Allowed,Punt Returns,Net Punt Return Yards,Punt Return Touchdowns,Avg Yards Per Punt Return,Opp Punt Returns,Opp Net Punt Return Yards,Opp Punt Return Touchdowns Allowed,Avg Yards Allowed per Punt Return,Pass Attempts,Pass Completions,Passing Interceptions Thrown,Pass Yards,Pass Yards/Attempt,Yards/Completion,Pass Touchdowns,Pass Yards Per Game,Opp Completions Allowed,Opp Pass Attempts,Opp Pass Yds Allowed,Opp Pass TDs Allowed,Yards/Attempt Allowed,Yards/Completion Allowed,Pass Yards Per Game Allowed,Kickoffs Returned,Kickoff Return Yards,Kickoff Return Touchdowns,Avg Yard per Kickoff Return,Opp Kickoff Returns,Opponent Kickoff Return Yards,Opp Kickoff Return Touchdowns Allowed,Avg Yards per Kickoff Return Allowed,First Down Runs,First Down Passes,First Down Penalties,First Downs,Opp First Down Runs,Opp First Down Passes,Opp First Down Penalties,Opp First Downs,Penalties,Penalty Yards,Penalty Yards Per Game,3rd Attempts,3rd Conversions,3rd Percent,Opp 3rd Conversion,Opp 3rd Attempt,Opponent 3rd Percent,4th Attempts,4th Conversions,4th Percent,Opp 4th Conversion,Opp 4th Attempt,Opponent 4th Percent
Hawaii (Mountain West),14,8-6,963.0,5878.0,6.1,54.0,419.9,977.0,6156.0,6.3,63.0,65.0,439.7,7.0,5.0,12.0,9.0,12.0,21.0,-9.0,-0.64,410:10,29:17,57.0,26.0,290.0,70.0,5.0,46.0,266.0,3.29,55.0,46.0,5.0,0.0,15.0,0.0,431.0,30.8,65.0,60.0,0.0,0.0,13.0,1.0,491.0,35.1,418.0,1534.0,3.67,11.0,109.6,582.0,2865.0,4.92,35.0,204.6,57.0,10.0,26.0,12.0,48.0,0.842,62.0,24.0,18.0,11.0,53.0,0.855,23.0,104.0,0.0,4.52,23.0,104.0,0.0,4.52,545.0,320.0,12.0,4344.0,7.97,13.58,43.0,310.3,242.0,395.0,3291.0,28.0,8.33,13.6,235.1,46.0,1083.0,0.0,23.54,46.0,1083.0,0.0,23.54,138.0,142.0,17.0,297.0,138.0,142.0,17.0,297.0,83.0,737.0,52.64,178.0,59.0,0.331,86.0,203.0,0.424,22.0,38.0,0.579,18.0,28.0,0.643
Michigan (Big Ten),13,10-3,896.0,5453.0,6.09,50.0,419.5,781.0,3577.0,4.58,29.0,32.0,275.2,6.0,11.0,17.0,3.0,9.0,12.0,5.0,0.38,445:56,34:18,71.0,34.0,376.0,88.0,6.8,23.0,156.0,1.77,56.0,50.0,2.0,0.0,21.0,2.0,457.0,35.2,32.0,30.0,0.0,0.0,10.0,0.0,252.0,19.4,549.0,2649.0,4.83,26.0,203.8,450.0,1656.0,3.68,15.0,127.4,57.0,21.0,13.0,16.0,50.0,0.877,30.0,12.0,8.0,8.0,28.0,0.933,19.0,186.0,1.0,9.79,19.0,186.0,1.0,9.79,347.0,223.0,9.0,2804.0,8.08,12.57,24.0,215.7,164.0,331.0,1921.0,14.0,5.8,11.71,147.8,28.0,506.0,1.0,18.07,28.0,506.0,1.0,18.07,89.0,82.0,35.0,206.0,89.0,82.0,35.0,206.0,88.0,826.0,63.54,185.0,90.0,0.486,59.0,175.0,0.337,9.0,19.0,0.474,11.0,21.0,0.524
Arizona St. (Pac-12),13,7-6,899.0,5417.0,6.03,46.0,416.7,921.0,5257.0,5.71,37.0,40.0,404.4,9.0,12.0,21.0,4.0,7.0,11.0,10.0,0.77,383:44,29:31,72.0,30.0,352.0,87.0,6.7,16.0,90.0,1.23,48.0,45.0,1.0,0.0,18.0,0.0,389.0,29.9,40.0,37.0,1.0,0.0,17.0,1.0,332.0,25.5,502.0,2392.0,4.76,26.0,184.0,513.0,2217.0,4.32,17.0,170.5,49.0,20.0,9.0,14.0,43.0,0.878,45.0,14.0,12.0,13.0,39.0,0.867,20.0,271.0,1.0,13.55,20.0,271.0,1.0,13.55,397.0,247.0,7.0,3025.0,7.62,12.25,20.0,232.7,246.0,408.0,3040.0,20.0,7.45,12.36,233.8,23.0,514.0,0.0,22.35,23.0,514.0,0.0,22.35,129.0,137.0,26.0,292.0,129.0,137.0,26.0,292.0,79.0,699.0,53.77,180.0,75.0,0.417,77.0,185.0,0.416,13.0,17.0,0.765,9.0,14.0,0.643
Indiana (Big Ten),12,5-7,909.0,4982.0,5.48,37.0,415.2,848.0,5085.0,6.0,44.0,45.0,423.8,13.0,13.0,26.0,8.0,13.0,21.0,5.0,0.42,345:42,28:48,62.0,14.0,251.0,69.0,5.8,27.0,159.0,2.25,39.0,32.0,3.0,0.0,15.0,0.0,317.0,26.4,45.0,40.0,1.0,1.0,15.0,0.0,359.0,29.9,428.0,1888.0,4.41,17.0,157.3,479.0,2198.0,4.59,17.0,183.2,44.0,13.0,12.0,11.0,36.0,0.818,49.0,12.0,17.0,15.0,44.0,0.898,15.0,57.0,0.0,3.8,15.0,57.0,0.0,3.8,481.0,316.0,13.0,3094.0,6.43,9.79,20.0,257.8,225.0,369.0,2887.0,27.0,7.82,12.83,240.6,32.0,782.0,0.0,24.44,32.0,782.0,0.0,24.44,115.0,129.0,28.0,272.0,115.0,129.0,28.0,272.0,71.0,729.0,60.75,184.0,78.0,0.424,68.0,162.0,0.42,14.0,29.0,0.483,14.0,19.0,0.737
Air Force (Mountain West),12,5-7,882.0,4978.0,5.64,43.0,414.8,732.0,4331.0,5.92,40.0,42.0,360.9,7.0,7.0,14.0,10.0,5.0,15.0,-1.0,-0.08,412:24,34:22,50.0,38.0,267.0,69.0,5.8,7.0,49.0,0.58,47.0,41.0,3.0,0.0,10.0,2.0,363.0,30.3,42.0,37.0,1.0,0.0,6.0,0.0,309.0,25.8,714.0,3402.0,4.76,33.0,283.5,406.0,1403.0,3.46,17.0,116.9,46.0,28.0,6.0,8.0,42.0,0.913,30.0,13.0,6.0,6.0,25.0,0.833,11.0,168.0,1.0,15.27,11.0,168.0,1.0,15.27,168.0,93.0,5.0,1576.0,9.38,16.95,10.0,131.3,200.0,326.0,2928.0,23.0,8.98,14.64,244.0,32.0,550.0,0.0,17.19,32.0,550.0,0.0,17.19,76.0,121.0,12.0,209.0,76.0,121.0,12.0,209.0,54.0,521.0,43.42,169.0,70.0,0.414,64.0,153.0,0.418,24.0,40.0,0.6,8.0,18.0,0.444
ULM (Sun Belt),12,6-6,801.0,4978.0,6.21,39.0,414.8,817.0,5157.0,6.31,44.0,49.0,429.8,6.0,5.0,11.0,11.0,12.0,23.0,-12.0,-1.0,331:54,27:39,66.0,52.0,349.0,92.0,7.7,22.0,143.0,1.83,42.0,38.0,1.0,0.0,9.0,0.0,319.0,26.6,49.0,46.0,1.0,0.0,13.0,0.0,381.0,31.8,414.0,2008.0,4.85,22.0,167.3,484.0,2192.0,4.53,19.0,182.7,49.0,20.0,7.0,9.0,36.0,0.735,41.0,15.0,13.0,9.0,37.0,0.902,17.0,192.0,2.0,11.29,17.0,192.0,2.0,11.29,387.0,239.0,12.0,2970.0,7.67,12.43,17.0,247.5,239.0,333.0,2965.0,25.0,8.9,12.41,247.1,28.0,495.0,0.0,17.68,28.0,495.0,0.0,17.68,116.0,130.0,23.0,269.0,116.0,130.0,23.0,269.0,64.0,588.0,49.0,154.0,63.0,0.409,69.0,160.0,0.431,9.0,16.0,0.563,7.0,12.0,0.583
Washington (Pac-12),14,10-4,969.0,5805.0,5.99,45.0,414.6,918.0,4287.0,4.67,25.0,26.0,306.2,9.0,11.0,20.0,5.0,12.0,17.0,3.0,0.21,452:50,32:20,53.0,22.0,289.0,64.0,4.6,24.0,171.0,1.71,46.0,43.0,1.0,0.0,16.0,0.0,369.0,26.4,26.0,20.0,0.0,1.0,17.0,0.0,229.0,16.4,564.0,2468.0,4.38,26.0,176.3,461.0,1626.0,3.53,13.0,116.1,62.0,21.0,14.0,14.0,49.0,0.79,39.0,13.0,10.0,9.0,32.0,0.821,20.0,204.0,0.0,10.2,20.0,204.0,0.0,10.2,405.0,264.0,12.0,3337.0,8.24,12.64,19.0,238.4,295.0,457.0,2661.0,12.0,5.82,9.02,190.1,42.0,884.0,0.0,21.05,42.0,884.0,0.0,21.05,88.0,135.0,14.0,237.0,88.0,135.0,14.0,237.0,69.0,619.0,44.21,194.0,88.0,0.454,81.0,214.0,0.379,11.0,21.0,0.524,13.0,23.0,0.565
Buffalo (MAC),14,10-4,1004.0,5803.0,5.78,64.0,414.5,949.0,4975.0,5.24,46.0,48.0,355.4,10.0,14.0,24.0,7.0,13.0,20.0,4.0,0.29,441:41,31:32,63.0,30.0,316.0,78.0,5.6,15.0,89.0,1.07,66.0,54.0,2.0,0.0,10.0,0.0,484.0,34.6,48.0,46.0,1.0,0.0,9.0,0.0,363.0,25.9,585.0,2648.0,4.53,36.0,189.1,545.0,2256.0,4.14,22.0,161.1,66.0,29.0,14.0,7.0,50.0,0.758,38.0,17.0,8.0,6.0,31.0,0.816,17.0,102.0,1.0,6.0,17.0,102.0,1.0,6.0,419.0,230.0,13.0,3155.0,7.53,13.72,28.0,225.4,217.0,404.0,2719.0,24.0,6.73,12.53,194.2,31.0,683.0,0.0,22.03,31.0,683.0,0.0,22.03,128.0,107.0,17.0,252.0,128.0,107.0,17.0,252.0,69.0,572.0,40.86,198.0,84.0,0.424,77.0,206.0,0.374,19.0,32.0,0.594,21.0,32.0,0.656
East Carolina (AAC),12,3-9,995.0,4973.0,5.0,31.0,414.4,859.0,5278.0,6.14,53.0,58.0,439.8,6.0,5.0,11.0,10.0,15.0,25.0,-14.0,-1.17,364:19,30:21,80.0,50.0,383.0,105.0,8.8,25.0,198.0,2.08,31.0,28.0,1.0,0.0,19.0,0.0,273.0,22.8,58.0,56.0,1.0,0.0,14.0,0.0,448.0,37.3,427.0,1556.0,3.64,13.0,129.7,475.0,2037.0,4.29,22.0,169.8,37.0,10.0,10.0,12.0,32.0,0.865,43.0,18.0,15.0,8.0,41.0,0.953,23.0,246.0,1.0,10.7,23.0,246.0,1.0,10.7,568.0,285.0,15.0,3417.0,6.02,11.99,18.0,284.8,237.0,384.0,3241.0,31.0,8.44,13.68,270.1,13.0,280.0,0.0,21.54,13.0,280.0,0.0,21.54,96.0,130.0,17.0,243.0,96.0,130.0,17.0,243.0,58.0,547.0,45.58,221.0,80.0,0.362,72.0,185.0,0.389,13.0,24.0,0.542,9.0,16.0,0.563
Texas (Big 12),14,10-4,1045.0,5758.0,5.51,52.0,411.3,982.0,5499.0,5.6,44.0,44.0,392.8,8.0,12.0,20.0,5.0,6.0,11.0,9.0,0.64,454:44,32:28,81.0,35.0,365.0,99.0,7.0,28.0,218.0,2.0,54.0,51.0,1.0,0.0,18.0,2.0,435.0,31.1,44.0,43.0,1.0,0.0,17.0,1.0,362.0,25.9,569.0,2143.0,3.77,24.0,153.1,486.0,1839.0,3.78,18.0,131.4,50.0,23.0,10.0,8.0,41.0,0.82,51.0,13.0,16.0,10.0,39.0,0.765,17.0,148.0,0.0,8.71,17.0,148.0,0.0,8.71,476.0,310.0,6.0,3615.0,7.59,11.66,28.0,258.2,300.0,496.0,3660.0,26.0,7.38,12.2,261.4,27.0,601.0,0.0,22.26,27.0,601.0,0.0,22.26,104.0,158.0,27.0,289.0,104.0,158.0,27.0,289.0,103.0,894.0,63.86,207.0,96.0,0.464,93.0,210.0,0.443,12.0,15.0,0.8,12.0,22.0,0.545
Vanderbilt (SEC),13,6-7,850.0,5346.0,6.29,46.0,411.2,929.0,5706.0,6.14,41.0,41.0,438.9,9.0,13.0,22.0,8.0,6.0,14.0,8.0,0.62,403:54,31:04,49.0,26.0,227.0,62.0,4.8,22.0,168.0,1.69,47.0,47.0,0.0,0.0,13.0,1.0,370.0,28.5,41.0,37.0,0.0,0.0,21.0,0.0,346.0,26.6,434.0,2178.0,5.02,22.0,167.5,510.0,2531.0,4.96,19.0,194.7,50.0,15.0,14.0,9.0,38.0,0.76,54.0,14.0,14.0,16.0,44.0,0.815,16.0,130.0,0.0,8.13,16.0,130.0,0.0,8.13,416.0,258.0,6.0,3168.0,7.62,12.28,24.0,243.7,257.0,419.0,3175.0,22.0,7.58,12.35,244.2,16.0,381.0,0.0,23.81,16.0,381.0,0.0,23.81,150.0,137.0,17.0,304.0,150.0,137.0,17.0,304.0,72.0,568.0,43.69,163.0,60.0,0.368,83.0,182.0,0.456,11.0,22.0,0.5,12.0,19.0,0.632
Colorado St. (Mountain West),12,3-9,893.0,4926.0,5.52,34.0,410.5,798.0,5423.0,6.8,50.0,56.0,451.9,5.0,7.0,12.0,6.0,16.0,22.0,-10.0,-0.83,373:11,31:05,47.0,28.0,232.0,61.0,5.1,30.0,199.0,2.5,35.0,29.0,1.0,0.0,11.0,0.0,274.0,22.8,56.0,51.0,2.0,0.0,16.0,1.0,441.0,36.8,392.0,1267.0,3.23,8.0,105.6,494.0,2634.0,5.33,20.0,219.5,39.0,8.0,18.0,6.0,32.0,0.821,47.0,14.0,13.0,13.0,40.0,0.851,31.0,561.0,3.0,18.1,31.0,561.0,3.0,18.1,501.0,303.0,16.0,3659.0,7.3,12.08,26.0,304.9,192.0,304.0,2789.0,30.0,9.17,14.53,232.4,20.0,435.0,1.0,21.75,20.0,435.0,1.0,21.75,133.0,115.0,17.0,265.0,133.0,115.0,17.0,265.0,94.0,789.0,65.75,189.0,81.0,0.429,57.0,145.0,0.393,9.0,17.0,0.529,7.0,14.0,0.5
Temple (AAC),13,8-5,937.0,5324.0,5.68,48.0,409.5,1036.0,4843.0,4.67,45.0,47.0,372.5,13.0,18.0,31.0,6.0,19.0,25.0,6.0,0.46,371:23,28:34,71.0,20.0,328.0,81.0,6.2,18.0,106.0,1.38,60.0,56.0,1.0,0.0,12.0,0.0,454.0,34.9,47.0,41.0,1.0,0.0,9.0,0.0,352.0,27.1,494.0,2027.0,4.1,28.0,155.9,598.0,2407.0,4.03,22.0,185.2,56.0,24.0,11.0,10.0,45.0,0.804,49.0,17.0,17.0,6.0,40.0,0.816,22.0,233.0,1.0,10.59,22.0,233.0,1.0,10.59,443.0,252.0,19.0,3297.0,7.44,13.08,20.0,253.6,241.0,438.0,2436.0,23.0,5.56,10.11,187.4,51.0,877.0,0.0,17.2,51.0,877.0,0.0,17.2,142.0,116.0,39.0,297.0,142.0,116.0,39.0,297.0,95.0,911.0,70.08,185.0,72.0,0.389,91.0,216.0,0.421,13.0,27.0,0.481,20.0,35.0,0.571
Georgia Tech (ACC),13,7-6,871.0,5314.0,6.1,53.0,408.8,805.0,4805.0,5.97,46.0,50.0,369.6,13.0,12.0,25.0,13.0,4.0,17.0,8.0,0.62,435:00,33:27,41.0,26.0,214.0,54.0,4.2,16.0,90.0,1.23,58.0,53.0,2.0,0.0,10.0,1.0,437.0,33.6,50.0,49.0,1.0,0.0,10.0,0.0,381.0,29.3,745.0,4225.0,5.67,46.0,325.0,442.0,2058.0,4.66,22.0,158.3,58.0,39.0,1.0,6.0,46.0,0.793,47.0,19.0,12.0,9.0,40.0,0.851,10.0,60.0,0.0,6.0,10.0,60.0,0.0,6.0,126.0,56.0,4.0,1089.0,8.64,19.45,7.0,83.8,235.0,363.0,2747.0,24.0,7.57,11.69,211.3,48.0,1261.0,2.0,26.27,48.0,1261.0,2.0,26.27,125.0,125.0,12.0,262.0,125.0,125.0,12.0,262.0,49.0,472.0,36.31,164.0,72.0,0.439,74.0,146.0,0.507,18.0,34.0,0.529,9.0,15.0,0.6
Illinois (Big Ten),12,4-8,822.0,4904.0,5.97,35.0,408.7,866.0,6100.0,7.04,61.0,64.0,508.3,5.0,15.0,20.0,10.0,14.0,24.0,-4.0,-0.33,342:52,28:34,52.0,26.0,223.0,65.0,5.4,27.0,200.0,2.25,36.0,36.0,0.0,0.0,20.0,0.0,312.0,26.0,64.0,61.0,1.0,0.0,8.0,1.0,473.0,39.4,493.0,2916.0,5.91,25.0,243.0,494.0,2943.0,5.96,31.0,245.3,36.0,15.0,6.0,10.0,31.0,0.861,50.0,18.0,17.0,8.0,43.0,0.86,31.0,331.0,1.0,10.68,31.0,331.0,1.0,10.68,329.0,177.0,14.0,1988.0,6.04,11.23,10.0,165.7,236.0,372.0,3157.0,30.0,8.49,13.38,263.1,21.0,470.0,1.0,22.38,21.0,470.0,1.0,22.38,147.0,131.0,23.0,301.0,147.0,131.0,23.0,301.0,77.0,773.0,64.42,168.0,58.0,0.345,70.0,157.0,0.446,8.0,14.0,0.571,10.0,17.0,0.588
Ball St. (MAC),12,4-8,924.0,4903.0,5.31,37.0,408.6,913.0,5403.0,5.92,49.0,51.0,450.3,6.0,12.0,18.0,10.0,12.0,22.0,-4.0,-0.33,334:53,27:54,54.0,22.0,230.0,65.0,5.4,27.0,185.0,2.25,37.0,35.0,0.0,0.0,11.0,0.0,290.0,24.2,51.0,48.0,1.0,0.0,11.0,0.0,389.0,32.4,448.0,1868.0,4.17,20.0,155.7,560.0,2878.0,5.14,36.0,239.8,42.0,15.0,13.0,7.0,35.0,0.833,55.0,32.0,8.0,8.0,48.0,0.873,18.0,181.0,1.0,10.06,18.0,181.0,1.0,10.06,476.0,288.0,12.0,3035.0,6.38,10.54,17.0,252.9,229.0,353.0,2525.0,13.0,7.15,11.03,210.4,33.0,662.0,0.0,20.06,33.0,662.0,0.0,20.06,146.0,125.0,25.0,296.0,146.0,125.0,25.0,296.0,82.0,801.0,66.75,190.0,81.0,0.426,71.0,166.0,0.428,15.0,25.0,0.6,10.0,20.0,0.5
UAB (C-USA),14,11-3,963.0,5680.0,5.9,50.0,405.7,875.0,4189.0,4.79,27.0,28.0,299.2,11.0,9.0,20.0,4.0,16.0,20.0,0.0,0.0,458:39,32:45,94.0,34.0,466.0,111.0,7.9,23.0,171.0,1.64,53.0,51.0,0.0,0.0,15.0,2.0,418.0,29.9,28.0,25.0,0.0,0.0,15.0,0.0,238.0,17.0,623.0,2818.0,4.52,32.0,201.3,480.0,1653.0,3.44,13.0,118.1,57.0,27.0,6.0,14.0,47.0,0.825,35.0,9.0,7.0,13.0,29.0,0.829,,,,,,,,,340.0,191.0,16.0,2862.0,8.42,14.98,18.0,204.4,215.0,395.0,2536.0,14.0,6.42,11.8,181.1,5.0,134.0,0.0,26.8,5.0,134.0,0.0,26.8,,,,,,,,,,,,190.0,85.0,0.447,47.0,181.0,0.26,,,,,,
Duke (ACC),13,8-5,956.0,5274.0,5.52,50.0,405.7,964.0,5314.0,5.51,44.0,48.0,408.8,9.0,4.0,13.0,10.0,10.0,20.0,-7.0,-0.54,361:45,27:49,54.0,44.0,240.0,76.0,5.8,30.0,184.0,2.31,51.0,49.0,0.0,0.0,9.0,0.0,382.0,29.4,48.0,41.0,2.0,0.0,7.0,1.0,356.0,27.4,480.0,2075.0,4.32,19.0,159.6,546.0,2721.0,4.98,27.0,209.3,47.0,15.0,16.0,9.0,40.0,0.851,41.0,19.0,10.0,5.0,34.0,0.829,26.0,226.0,1.0,8.69,26.0,226.0,1.0,8.69,476.0,278.0,10.0,3199.0,6.72,11.51,31.0,246.1,229.0,418.0,2593.0,17.0,6.2,11.32,199.5,43.0,845.0,0.0,19.65,43.0,845.0,0.0,19.65,134.0,124.0,14.0,272.0,134.0,124.0,14.0,272.0,54.0,452.0,34.77,205.0,87.0,0.424,78.0,195.0,0.4,12.0,28.0,0.429,11.0,25.0,0.44
Oregon St. (Pac-12),12,2-10,915.0,4857.0,5.31,40.0,404.8,868.0,6441.0,7.42,70.0,76.0,536.8,5.0,3.0,8.0,9.0,9.0,18.0,-10.0,-0.83,362:06,30:10,40.0,26.0,217.0,53.0,4.4,48.0,367.0,4.0,40.0,35.0,1.0,0.0,12.0,0.0,313.0,26.1,76.0,71.0,0.0,0.0,7.0,0.0,548.0,45.7,485.0,1867.0,3.85,23.0,155.6,499.0,3382.0,6.78,37.0,281.8,47.0,17.0,11.0,9.0,37.0,0.787,52.0,23.0,17.0,6.0,46.0,0.885,20.0,117.0,1.0,5.85,20.0,117.0,1.0,5.85,430.0,259.0,9.0,2990.0,6.95,11.54,17.0,249.2,235.0,369.0,3059.0,33.0,8.29,13.02,254.9,18.0,378.0,0.0,21.0,18.0,378.0,0.0,21.0,155.0,133.0,18.0,306.0,155.0,133.0,18.0,306.0,67.0,602.0,50.17,195.0,71.0,0.364,78.0,156.0,0.5,25.0,36.0,0.694,14.0,22.0,0.636
Boston College (ACC),12,7-5,895.0,4852.0,5.42,48.0,404.3,935.0,4834.0,5.17,36.0,41.0,402.8,8.0,18.0,26.0,10.0,9.0,19.0,7.0,0.58,333:55,27:49,59.0,42.0,320.0,80.0,6.7,23.0,137.0,1.92,53.0,46.0,1.0,0.0,6.0,0.0,384.0,32.0,41.0,38.0,0.0,0.0,8.0,0.0,308.0,25.7,558.0,2269.0,4.07,23.0,189.1,493.0,1859.0,3.77,19.0,154.9,41.0,18.0,10.0,5.0,33.0,0.805,45.0,18.0,10.0,8.0,36.0,0.8,30.0,293.0,4.0,9.77,30.0,293.0,4.0,9.77,337.0,195.0,9.0,2583.0,7.66,13.25,25.0,215.3,251.0,442.0,2975.0,17.0,6.73,11.85,247.9,43.0,907.0,0.0,21.09,43.0,907.0,0.0,21.09,103.0,135.0,19.0,257.0,103.0,135.0,19.0,257.0,75.0,590.0,49.17,186.0,63.0,0.339,74.0,198.0,0.374,15.0,30.0,0.5,14.0,28.0,0.5
LSU (SEC),13,10-3,950.0,5227.0,5.5,46.0,402.1,915.0,4403.0,4.81,33.0,35.0,338.7,8.0,17.0,25.0,8.0,5.0,13.0,12.0,0.92,413:48,31:49,67.0,32.0,398.0,83.0,6.4,35.0,190.0,2.69,48.0,42.0,2.0,0.0,29.0,0.0,421.0,32.4,35.0,26.0,4.0,0.0,13.0,0.0,283.0,21.8,563.0,2257.0,4.01,29.0,173.6,466.0,1802.0,3.87,15.0,138.6,60.0,25.0,6.0,22.0,53.0,0.883,40.0,13.0,10.0,11.0,34.0,0.85,13.0,64.0,0.0,4.92,13.0,64.0,0.0,4.92,387.0,224.0,5.0,2970.0,7.67,13.26,17.0,228.5,223.0,449.0,2601.0,18.0,5.79,11.66,200.1,6.0,126.0,0.0,21.0,6.0,126.0,0.0,21.0,107.0,116.0,31.0,254.0,107.0,116.0,31.0,254.0,83.0,794.0,61.08,205.0,82.0,0.4,70.0,198.0,0.354,9.0,12.0,0.75,12.0,23.0,0.522
Tulane (AAC),13,7-6,904.0,5214.0,5.77,44.0,401.1,951.0,5288.0,5.56,45.0,46.0,406.8,6.0,12.0,18.0,12.0,7.0,19.0,-1.0,-0.08,419:20,32:15,68.0,34.0,352.0,85.0,6.5,35.0,206.0,2.69,45.0,41.0,2.0,0.0,10.0,2.0,349.0,26.8,46.0,39.0,2.0,0.0,13.0,0.0,358.0,27.5,604.0,2836.0,4.7,29.0,218.2,494.0,1915.0,3.88,20.0,147.3,33.0,19.0,3.0,8.0,30.0,0.909,45.0,13.0,13.0,10.0,35.0,0.778,19.0,179.0,0.0,9.42,19.0,179.0,0.0,9.42,300.0,151.0,7.0,2378.0,7.93,15.75,15.0,182.9,239.0,457.0,3373.0,25.0,7.38,14.11,259.5,26.0,485.0,0.0,18.65,26.0,485.0,0.0,18.65,106.0,145.0,29.0,280.0,106.0,145.0,29.0,280.0,88.0,805.0,61.92,189.0,67.0,0.354,65.0,193.0,0.337,10.0,28.0,0.357,14.0,29.0,0.483
Mississippi St. (SEC),13,8-5,837.0,5166.0,6.17,48.0,397.4,829.0,3420.0,4.13,15.0,15.0,263.1,7.0,13.0,20.0,3.0,10.0,13.0,7.0,0.54,403:13,31:01,63.0,80.0,461.0,103.0,7.9,25.0,178.0,1.92,48.0,47.0,0.0,0.0,12.0,0.0,371.0,28.5,15.0,15.0,0.0,0.0,22.0,0.0,171.0,13.2,514.0,2907.0,5.66,26.0,223.6,431.0,1236.0,2.87,7.0,95.1,42.0,19.0,10.0,8.0,37.0,0.881,34.0,5.0,5.0,15.0,25.0,0.735,7.0,52.0,0.0,7.43,7.0,52.0,0.0,7.43,323.0,165.0,10.0,2259.0,6.99,13.69,22.0,173.8,220.0,398.0,2184.0,8.0,5.49,9.93,168.0,36.0,806.0,0.0,22.39,36.0,806.0,0.0,22.39,90.0,98.0,24.0,212.0,90.0,98.0,24.0,212.0,83.0,748.0,57.54,171.0,71.0,0.415,47.0,177.0,0.266,6.0,17.0,0.353,8.0,23.0,0.348
Utah (Pac-12),14,9-5,971.0,5541.0,5.71,42.0,395.8,956.0,4418.0,4.62,32.0,35.0,315.6,6.0,15.0,21.0,14.0,12.0,26.0,-5.0,-0.36,417:39,29:49,90.0,38.0,436.0,109.0,7.8,32.0,196.0,2.29,45.0,45.0,0.0,0.0,26.0,0.0,393.0,28.1,35.0,33.0,1.0,0.0,9.0,0.0,272.0,19.4,563.0,2520.0,4.48,23.0,180.0,487.0,1404.0,2.88,14.0,100.3,49.0,18.0,10.0,16.0,44.0,0.898,40.0,11.0,9.0,7.0,27.0,0.675,13.0,71.0,0.0,5.46,13.0,71.0,0.0,5.46,408.0,251.0,12.0,3021.0,7.4,12.04,19.0,215.8,272.0,469.0,3014.0,18.0,6.43,11.08,215.3,22.0,460.0,0.0,20.91,22.0,460.0,0.0,20.91,82.0,128.0,28.0,238.0,82.0,128.0,28.0,238.0,71.0,656.0,46.86,199.0,75.0,0.377,72.0,216.0,0.333,11.0,20.0,0.55,14.0,31.0,0.452
Marshall (C-USA),13,9-4,908.0,5117.0,5.64,42.0,393.6,913.0,4403.0,4.82,31.0,33.0,338.7,12.0,12.0,24.0,11.0,13.0,24.0,0.0,0.0,386:44,29:44,79.0,26.0,407.0,92.0,7.1,20.0,128.0,1.54,46.0,44.0,0.0,0.0,15.0,1.0,367.0,28.2,33.0,30.0,1.0,0.0,18.0,0.0,284.0,21.8,475.0,2152.0,4.53,22.0,165.5,459.0,1355.0,2.95,14.0,104.2,59.0,19.0,12.0,15.0,46.0,0.78,47.0,13.0,11.0,15.0,39.0,0.83,,,,,,,,,433.0,240.0,13.0,2965.0,6.85,12.35,20.0,228.1,256.0,454.0,3048.0,17.0,6.71,11.91,234.5,38.0,800.0,0.0,21.05,38.0,800.0,0.0,21.05,,,,,,,,,,,,189.0,76.0,0.402,63.0,199.0,0.317,,,,,,
