Team,Games,Win-Loss,Off Plays,Off Yards,Off Yards/Play,Off TDs,Off Yards per Game,Def Plays,Yards Allowed,Yards/Play Allowed,Off TDs Allowed,Total TDs Allowed,Yards Per Game Allowed,Fumbles Recovered,Opponents Intercepted,Turnovers Gain,Fumbles Lost,Interceptions Thrown,Turnovers Lost,Turnover Margin,Avg Turnover Margin per Game,Time of Possession,Average Time of Possession per Game,Solo Tackle For Loss,Assist Tackle For Loss,Tackle for Loss Yards,Total Tackle For Loss,Tackle For Loss Per Game,Sacks,Sack Yards,Average Sacks per Game,Touchdowns,PAT,2 Point Conversions,Defensive Points,Feild Goals,Safety,Total Points,Points Per Game,Touchdowns Allowed,Opponent Extra Points,2 Point Conversions Allowed,Opp Deflected Extra Points,Opp Feild Goals Made,Opp Safety,Points Allowed,Avg Points per Game Allowed,Rush Attempts,Rush Yds,Yards/Rush,Rushing TD,Rushing Yards per Game,Opp Rush Attempts,Opp Rush Yards Alloweed,Yds/Rush Allowed,Opp Rush Touchdowns Allowed,Rush Yards Per Game Allowed,Redzone Attempts,Redzone Rush TD,Redzone Pass TD,Redzone Field Goals Made,Redzone Scores,Redzone Points,Opp Redzone Attempts,Opp Redzone Rush TD Allowed,Opp Redzone Pass Touchdowns Allowed,Opp Redzone Field Goals Made,Opp Redzone Scores,Redzone Points Allowed,Punt Returns,Net Punt Return Yards,Punt Return Touchdowns,Avg Yards Per Punt Return,Opp Punt Returns,Opp Net Punt Return Yards,Opp Punt Return Touchdowns Allowed,Avg Yards Allowed per Punt Return,Pass Attempts,Pass Completions,Passing Interceptions Thrown,Pass Yards,Pass Yards/Attempt,Yards/Completion,Pass Touchdowns,Pass Yards Per Game,Opp Completions Allowed,Opp Pass Attempts,Opp Pass Yds Allowed,Opp Pass TDs Allowed,Yards/Attempt Allowed,Yards/Completion Allowed,Pass Yards Per Game Allowed,Kickoffs Returned,Kickoff Return Yards,Kickoff Return Touchdowns,Avg Yard per Kickoff Return,Opp Kickoff Returns,Opponent Kickoff Return Yards,Opp Kickoff Return Touchdowns Allowed,Avg Yards per Kickoff Return Allowed,First Down Runs,First Down Passes,First Down Penalties,First Downs,Opp First Down Runs,Opp First Down Passes,Opp First Down Penalties,Opp First Downs,Penalties,Penalty Yards,Penalty Yards Per Game,3rd Attempts,3rd Conversions,3rd Percent,Opp 3rd Conversion,Opp 3rd Attempt,Opponent 3rd Percent,4th Attempts,4th Conversions,4th Percent,Opp 4th Conversion,Opp 4th Attempt,Opponent 4th Percent
FIU (CUSA),12,4-8,763,3835,5.03,29,319.6,876,5240,5.98,43,46,436.7,6,6,12,9,12,21,-9,-0.75,324:57,27:05,57,30,227,72,6.0,46,310,3.83,31,26,1,0,9,0,241,20.1,46,41,0,0,21,1,382,31.8,380,1083,2.85,17,90.2,487,2290,4.7,17,190.8,36,13,8,7,28,0.778,44,11,12,13,36,0.818,14,26,0,1.86,14,26,0,1.86,383,220,12,2752,7.19,12.51,12,229.3,241,389,2950,26,7.58,12.24,245.8,27,575,0,21.3,27,575,0,21.3,117,137,19,273,117,137,19,273,70,607,50.58,169,48,0.284,68,168,0.405,16,33,0.485,11,20,0.55
Vanderbilt (SEC),12,2-10,739,3827,5.18,33,318.9,834,5459,6.55,49,54,454.9,4,12,16,7,12,19,-3,-0.25,344:46,28:44,51,30,250,66,5.5,27,175,2.25,36,29,3,0,7,1,274,22.8,54,50,0,0,20,0,434,36.2,349,1143,3.28,10,95.2,413,2104,5.09,23,175.3,34,9,13,4,26,0.765,53,16,14,19,49,0.925,16,160,1,10.0,16,160,1,10.0,390,217,12,2684,6.88,12.37,23,223.7,290,421,3355,26,7.97,11.57,279.6,25,544,0,21.76,25,544,0,21.76,102,151,16,269,102,151,16,269,59,510,42.5,157,52,0.331,77,164,0.47,8,27,0.296,10,14,0.714
Buffalo (MAC),12,3-9,829,3825,4.61,29,318.8,760,4405,5.8,37,40,367.1,8,11,19,7,11,18,1,0.08,362:58,30:15,54,34,233,71,5.9,16,77,1.33,31,26,2,1,11,0,249,20.9,40,38,0,0,17,0,329,27.4,435,1603,3.69,15,133.6,433,2159,4.99,19,179.9,38,15,10,2,27,0.711,42,12,12,14,38,0.905,17,110,1,6.47,17,110,1,6.47,394,212,11,2222,5.64,10.48,14,185.2,207,327,2246,18,6.87,10.85,187.2,17,364,1,21.41,17,364,1,21.41,99,103,13,215,99,103,13,215,58,499,41.58,183,63,0.344,53,158,0.335,15,41,0.366,11,18,0.611
Pittsburgh (ACC),12,3-9,716,3815,5.33,27,317.9,810,4339,5.36,36,41,361.6,6,10,16,9,12,21,-5,-0.42,331:25,27:37,69,28,354,83,6.9,23,205,1.92,30,29,0,0,11,0,242,20.2,41,40,0,0,14,0,328,27.3,356,1223,3.44,10,101.9,493,1802,3.66,20,150.2,25,8,8,6,22,0.88,43,16,10,6,32,0.744,21,246,2,11.71,21,246,2,11.71,360,192,12,2592,7.2,13.5,17,216.0,197,317,2537,16,8.0,12.88,211.4,9,158,0,17.56,9,158,0,17.56,101,109,30,240,101,109,30,240,94,773,64.42,148,47,0.318,59,160,0.369,10,20,0.5,12,25,0.48
Charlotte (AAC),12,3-9,792,3753,4.74,23,312.8,769,4490,5.84,39,40,374.2,6,11,17,6,16,22,-5,-0.42,387:42,32:19,48,28,224,62,5.2,31,244,2.58,25,21,2,0,11,1,210,17.5,40,36,2,0,21,0,343,28.6,464,1740,3.75,16,145.0,429,1938,4.52,19,161.5,35,13,4,8,25,0.714,47,15,9,16,40,0.851,28,247,0,8.82,28,247,0,8.82,328,186,16,2013,6.14,10.82,7,167.8,214,340,2552,20,7.51,11.93,212.7,17,356,0,20.94,17,356,0,20.94,100,103,26,229,100,103,26,229,85,712,59.33,169,40,0.237,63,160,0.394,19,35,0.543,9,16,0.562
Nebraska (Big Ten),12,5-7,739,3753,5.08,26,312.8,788,3642,4.62,23,24,303.5,5,9,14,15,16,31,-17,-1.42,370:45,30:54,47,58,326,76,6.3,30,181,2.5,26,27,0,0,9,0,216,18.0,24,20,2,0,17,0,219,18.2,478,2122,4.44,16,176.8,376,1115,2.97,9,92.9,29,10,4,6,20,0.69,38,8,8,15,31,0.816,19,144,0,7.58,19,144,0,7.58,261,136,16,1631,6.25,11.99,10,135.9,245,412,2527,14,6.13,10.31,210.6,16,291,0,18.19,16,291,0,18.19,66,117,16,199,66,117,16,199,61,513,42.75,153,58,0.379,66,180,0.367,8,16,0.5,9,23,0.391
Army West Point (FBS Independent),12,6-6,738,3730,5.05,26,310.8,743,4370,5.88,31,31,364.2,10,9,19,11,11,22,-3,-0.25,388:19,32:22,38,28,216,52,4.3,14,79,1.17,30,28,1,0,12,0,246,20.5,31,25,2,0,12,1,253,21.1,574,2496,4.35,19,208.0,433,2115,4.88,15,176.2,33,16,3,7,26,0.788,34,11,5,10,26,0.765,11,68,0,6.18,11,68,0,6.18,164,83,11,1234,7.52,14.87,7,102.8,190,310,2255,16,7.27,11.87,187.9,10,176,0,17.6,10,176,0,17.6,102,103,16,221,102,103,16,221,48,440,36.67,156,59,0.378,63,157,0.401,20,34,0.588,11,25,0.44
BYU (Big 12),12,5-7,756,3717,4.92,32,309.8,847,5012,5.92,39,45,417.7,6,14,20,10,9,19,1,0.08,339:53,28:19,28,46,171,51,4.2,19,139,1.58,35,32,1,0,11,0,277,23.1,45,41,1,0,15,0,358,29.8,360,1252,3.48,15,104.3,439,2132,4.86,18,177.7,37,13,10,7,30,0.811,46,15,11,12,38,0.826,25,343,2,13.72,25,343,2,13.72,396,220,9,2465,6.22,11.2,17,205.4,250,408,2880,21,7.06,11.52,240.0,17,327,0,19.24,17,327,0,19.24,109,134,17,260,109,134,17,260,64,516,43.0,158,45,0.285,78,173,0.451,13,26,0.5,8,22,0.364
Ball St. (MAC),12,4-8,777,3697,4.76,24,308.1,732,3790,5.18,32,35,315.8,6,5,11,7,9,16,-5,-0.42,382:12,31:51,52,34,263,69,5.8,26,174,2.17,25,24,0,0,15,0,219,18.2,35,35,0,0,16,0,293,24.4,473,2058,4.35,15,171.5,375,1339,3.57,15,111.6,37,12,7,12,31,0.838,39,11,10,11,32,0.821,20,263,1,13.15,20,263,1,13.15,304,180,9,1639,5.39,9.11,9,136.6,215,357,2451,17,6.87,11.4,204.2,32,790,1,24.69,32,790,1,24.69,78,114,24,216,78,114,24,216,62,542,45.17,167,63,0.377,52,150,0.347,10,18,0.556,12,20,0.6
Rutgers (Big Ten),12,6-6,751,3689,4.91,31,307.4,754,3764,4.99,29,32,313.7,9,8,17,5,8,13,4,0.33,378:45,31:34,38,20,182,48,4.0,14,86,1.17,33,29,1,0,14,0,271,22.6,32,30,0,0,10,0,252,21.0,472,1985,4.21,21,165.4,412,1653,4.01,14,137.8,40,17,8,9,34,0.85,42,14,11,6,31,0.738,4,25,0,6.25,4,25,0,6.25,279,135,8,1704,6.11,12.62,10,142.0,203,342,2111,15,6.17,10.4,175.9,12,186,0,15.5,12,186,0,15.5,109,89,19,217,109,89,19,217,60,529,44.08,156,57,0.365,62,157,0.395,15,24,0.625,14,26,0.538
Northwestern (Big Ten),12,7-5,777,3661,4.71,32,305.1,797,4219,5.29,34,35,351.6,8,11,19,1,8,9,10,0.83,346:23,28:52,44,28,210,58,4.8,48,279,4.0,33,31,0,0,14,1,273,22.8,35,30,2,0,14,0,286,23.8,427,1260,2.95,14,105.0,453,1914,4.23,19,159.5,38,12,11,11,34,0.895,43,16,11,7,34,0.791,12,19,0,1.58,12,19,0,1.58,350,217,8,2401,6.86,11.06,18,200.1,223,344,2305,15,6.7,10.34,192.1,39,660,0,16.92,39,660,0,16.92,109,104,13,226,109,104,13,226,65,524,43.67,174,72,0.414,68,169,0.402,3,12,0.25,13,24,0.542
Minnesota (Big Ten),12,5-7,757,3631,4.8,25,302.6,746,4486,6.01,39,41,373.8,7,12,19,6,10,16,3,0.25,381:00,31:45,37,22,204,48,4.0,21,126,1.75,25,24,0,0,22,1,242,20.2,41,38,0,0,13,0,323,26.9,461,1793,3.89,11,149.4,393,1856,4.72,17,154.7,34,10,9,13,32,0.941,40,15,13,10,38,0.95,11,55,0,5.0,11,55,0,5.0,296,156,10,1838,6.21,11.78,14,153.2,223,353,2630,22,7.45,11.79,219.2,8,180,0,22.5,8,180,0,22.5,93,115,15,223,93,115,15,223,36,344,28.67,164,57,0.348,76,161,0.472,13,16,0.812,6,7,0.857
Navy (AAC),12,5-7,747,3603,4.82,26,300.2,768,4244,5.53,30,35,353.7,14,10,24,8,5,13,11,0.92,370:58,30:55,50,28,242,64,5.3,24,126,2.0,27,22,1,0,8,1,212,17.7,35,34,1,1,7,0,269,22.4,548,2335,4.26,16,194.6,423,1546,3.65,12,128.8,29,9,5,6,20,0.69,32,10,10,3,23,0.719,27,124,0,4.59,27,124,0,4.59,199,102,5,1268,6.37,12.43,10,105.7,225,345,2698,18,7.82,11.99,224.8,24,406,0,16.92,24,406,0,16.92,84,114,17,215,84,114,17,215,68,552,46.0,173,50,0.289,51,157,0.325,16,26,0.615,15,25,0.6
Nevada (Mountain West),12,2-10,788,3600,4.57,20,300.0,769,5302,6.89,47,50,441.8,7,9,16,8,12,20,-4,-0.33,363:59,30:20,42,20,177,52,4.3,41,247,3.42,23,19,2,0,15,1,208,17.3,50,48,1,0,17,0,401,33.4,443,1498,3.38,14,124.8,423,2253,5.33,23,187.8,35,14,2,12,28,0.8,44,16,11,10,37,0.841,19,111,0,5.84,19,111,0,5.84,345,191,12,2102,6.09,11.01,6,175.2,225,346,3049,24,8.81,13.55,254.1,13,236,0,18.15,13,236,0,18.15,108,124,21,253,108,124,21,253,81,702,58.5,171,52,0.304,61,147,0.415,10,23,0.435,11,18,0.611
Michigan St. (Big Ten),12,4-8,749,3472,4.64,21,289.3,806,4666,5.79,38,42,388.8,7,9,16,9,13,22,-6,-0.5,337:35,28:08,50,34,277,67,5.6,25,195,2.08,22,20,0,0,13,0,191,15.9,42,39,2,0,15,0,340,28.3,370,1074,2.9,7,89.5,440,1812,4.12,14,151.0,25,6,10,6,22,0.88,51,13,19,10,42,0.824,18,195,1,10.83,18,195,1,10.83,379,221,13,2398,6.33,10.85,14,199.8,226,366,2854,24,7.8,12.63,237.8,8,180,0,22.5,8,180,0,22.5,105,122,27,254,105,122,27,254,84,728,60.67,162,50,0.309,54,154,0.351,10,20,0.5,10,14,0.714
Akron (MAC),12,2-10,771,3343,4.34,22,278.6,776,4020,5.18,42,43,335.0,6,6,12,6,15,21,-9,-0.75,354:31,29:33,49,46,282,72,6.0,46,351,3.83,24,24,0,0,9,0,195,16.2,43,36,3,0,12,0,336,28.0,346,972,2.81,12,81.0,443,1773,4.0,23,147.8,29,10,5,8,23,0.793,39,17,12,7,36,0.923,14,25,0,1.79,14,25,0,1.79,425,258,15,2371,5.58,9.19,10,197.6,186,333,2247,19,6.75,12.08,187.2,30,517,0,17.23,30,517,0,17.23,94,95,26,215,94,95,26,215,83,721,60.08,170,57,0.335,61,166,0.367,8,23,0.348,12,23,0.522
East Carolina (AAC),12,2-10,773,3327,4.3,19,277.2,781,4096,5.24,32,33,341.3,10,6,16,7,14,21,-5,-0.42,344:10,28:41,56,56,287,84,7.0,31,179,2.58,22,20,1,0,18,0,208,17.3,33,29,0,0,14,0,269,22.4,385,1360,3.53,12,113.3,436,1466,3.36,13,122.2,33,11,6,10,27,0.818,42,11,9,12,32,0.762,16,117,0,7.31,16,117,0,7.31,388,208,14,1967,5.07,9.46,7,163.9,210,345,2630,19,7.62,12.52,219.2,22,400,0,18.18,22,400,0,18.18,74,113,25,212,74,113,25,212,70,658,54.83,175,54,0.309,70,175,0.4,9,26,0.346,6,18,0.333
Eastern Mich. (MAC),12,6-6,725,3266,4.5,27,272.2,827,4594,5.56,33,34,382.8,11,7,18,5,10,15,3,0.25,348:14,29:01,39,36,220,57,4.8,32,219,2.67,30,24,1,0,12,1,244,20.3,34,32,1,1,14,3,288,24.0,397,1363,3.43,17,113.6,476,2132,4.48,20,177.7,37,16,6,10,32,0.865,52,18,9,13,40,0.769,16,110,0,6.88,16,110,0,6.88,328,185,10,1903,5.8,10.29,10,158.6,205,351,2462,13,7.01,12.01,205.2,35,607,0,17.34,35,607,0,17.34,115,114,31,260,115,114,31,260,77,745,62.08,162,57,0.352,64,162,0.395,10,16,0.625,12,33,0.364
Kent St. (MAC),12,1-11,746,3245,4.35,19,270.4,775,4687,6.05,52,55,390.6,3,6,9,6,6,12,-3,-0.25,345:41,28:48,39,26,198,52,4.3,41,256,3.42,19,17,0,0,15,0,176,14.7,55,53,1,0,10,0,415,34.6,441,1271,2.88,8,105.9,460,2113,4.59,31,176.1,26,6,4,12,22,0.846,48,27,10,5,42,0.875,22,217,0,9.86,22,217,0,9.86,305,160,6,1974,6.47,12.34,11,164.5,184,315,2574,21,8.17,13.99,214.5,25,523,1,20.92,25,523,1,20.92,105,109,23,237,105,109,23,237,65,554,46.17,171,51,0.298,75,158,0.475,12,26,0.462,8,15,0.533
Iowa (Big Ten),13,10-3,773,3105,4.02,20,238.8,896,3572,3.99,14,15,274.8,5,10,15,10,9,19,-4,-0.31,370:51,28:32,57,24,247,69,5.3,28,207,2.15,22,19,1,0,19,3,216,16.6,15,14,1,0,22,0,172,13.2,450,1504,3.34,11,115.7,444,1333,3.0,4,102.5,34,8,6,14,28,0.824,28,4,7,10,21,0.75,26,229,0,8.81,26,229,0,8.81,323,161,9,1601,4.96,9.94,9,123.2,253,452,2239,10,4.95,8.85,172.2,7,109,0,15.57,7,109,0,15.57,80,111,14,205,80,111,14,205,46,392,30.15,189,58,0.307,68,215,0.316,5,10,0.5,12,22,0.545
James Madison (Sun Belt),12,11-1,822,5163,6.28,50,430.2,807,3943,4.89,26,27,328.6,8,13,21,4,10,14,7,0.58,383:37,31:58,77,64,474,109,9.1,20,123,1.67,53,50,1,0,16,2,422,35.2,27,25,0,0,11,1,222,18.5,427,1718,4.02,17,143.2,353,738,2.09,10,61.5,56,16,16,15,47,0.839,30,7,8,8,23,0.767,16,84,0,5.25,16,84,0,5.25,395,268,10,3445,8.72,12.85,33,287.1,275,454,3205,16,7.06,11.65,267.1,25,578,1,23.12,25,578,1,23.12,47,140,15,202,47,140,15,202,69,511,42.58,152,56,0.368,66,189,0.349,7,15,0.467,12,31,0.387
Jacksonville St. (CUSA),12,8-4,888,4774,5.38,43,397.8,889,4339,4.88,28,30,361.6,9,16,25,7,9,16,9,0.75,314:19,26:12,69,34,375,86,7.2,15,107,1.25,45,42,2,0,14,0,358,29.8,30,28,0,0,12,0,244,20.3,573,2787,4.86,32,232.2,485,1358,2.8,13,113.2,47,25,5,8,38,0.809,31,11,6,9,26,0.839,16,72,1,4.5,16,72,1,4.5,315,162,9,1987,6.31,12.27,11,165.6,239,404,2981,15,7.38,12.47,248.4,21,404,0,19.24,21,404,0,19.24,73,130,25,228,73,130,25,228,61,544,45.33,181,68,0.376,62,189,0.328,9,21,0.429,12,29,0.414
Sam Houston (CUSA),12,3-9,816,3737,4.58,28,311.4,805,4733,5.88,39,39,394.4,7,13,20,4,12,16,4,0.33,356:22,29:42,45,20,180,55,4.6,19,132,1.58,30,27,0,0,11,0,240,20.0,39,36,1,0,14,0,314,26.2,368,1067,2.9,13,88.9,441,1955,4.43,25,162.9,32,9,11,8,28,0.875,36,21,2,9,32,0.889,25,143,0,5.72,25,143,0,5.72,448,282,12,2670,5.96,9.47,15,222.5,235,364,2778,14,7.63,11.82,231.5,27,609,0,22.56,27,609,0,22.56,104,109,10,223,104,109,10,223,61,506,42.17,182,65,0.357,62,167,0.371,13,22,0.591,10,18,0.556
Western Caro. (SoCon),11,7-4,764,5545,7.26,52,504.1,724,4101,5.66,36,40,372.8,5,9,14,8,13,21,-7,-0.64,311:01,28:16,41,22,215,52,4.7,10,63,0.91,53,51,1,0,14,0,413,37.5,40,33,4,0,8,0,305,27.7,363,2012,5.54,19,182.9,422,1695,4.02,19,154.1,57,15,19,10,44,0.772,41,16,12,4,32,0.78,8,77,0,9.62,8,77,0,9.62,401,261,13,3533,8.81,13.54,33,321.2,181,302,2406,17,7.97,13.29,218.7,38,807,0,21.24,38,807,0,21.24,92,107,24,223,92,107,24,223,75,658,59.82,128,57,0.445,64,148,0.432,10,22,0.455,9,16,0.562
UIW (Southland),10,8-2,706,4802,6.8,41,480.2,656,2982,4.55,21,24,298.2,5,11,16,10,9,19,-3,-0.3,274:49,27:29,36,58,286,65,6.5,15,108,1.5,45,43,0,1,7,0,334,33.6,24,22,1,0,9,0,195,19.5,335,1571,4.69,16,157.1,369,1410,3.82,11,141.0,44,15,14,4,33,0.75,26,7,4,8,19,0.731,7,97,0,13.86,7,97,0,13.86,371,241,9,3231,8.71,13.41,25,323.1,158,287,1572,10,5.48,9.95,157.2,22,435,0,19.77,22,435,0,19.77,75,69,28,172,75,69,28,172,85,788,78.8,133,58,0.436,43,142,0.303,11,24,0.458,10,17,0.588
Montana St. (Big Sky),12,8-4,719,5664,7.88,61,472.0,759,3977,5.24,34,34,331.4,3,11,14,3,4,7,7,0.58,355:48,29:39,64,36,337,82,6.8,11,70,0.92,65,57,1,0,10,0,479,39.9,34,29,1,0,9,0,262,21.8,480,3492,7.28,41,291.0,402,1643,4.09,18,136.9,54,27,12,7,46,0.852,33,12,11,6,29,0.879,7,43,0,6.14,7,43,0,6.14,239,140,4,2172,9.09,15.51,20,181.0,218,357,2334,16,6.54,10.71,194.5,8,197,0,24.62,8,197,0,24.62,91,110,19,220,91,110,19,220,68,611,50.92,123,54,0.439,52,154,0.338,8,15,0.533,11,21,0.524
Holy Cross (Patriot),11,7-4,714,5133,7.19,56,466.6,726,4138,5.7,35,37,376.2,2,5,7,6,7,13,-6,-0.55,315:08,28:39,32,16,136,40,3.6,20,104,1.82,57,55,0,0,3,0,406,36.9,37,34,0,0,9,0,283,25.7,460,2906,6.32,31,264.2,442,2018,4.57,17,183.5,50,25,13,3,41,0.82,34,13,6,8,27,0.794,6,112,1,18.67,6,112,1,18.67,254,155,7,2227,8.77,14.37,25,202.5,173,284,2120,18,7.46,12.25,192.7,35,597,0,17.06,35,597,0,17.06,106,95,19,220,106,95,19,220,67,625,56.82,129,67,0.519,71,151,0.47,18,29,0.621,15,30,0.5
Davidson (Pioneer),11,7-4,770,5095,6.62,59,463.2,633,3994,6.31,41,43,363.1,7,6,13,3,10,13,0,0.0,367:37,33:25,48,22,284,59,5.4,15,73,1.36,60,59,0,0,7,0,440,40.0,43,31,2,0,9,0,320,29.1,562,3396,6.04,40,308.7,326,1380,4.23,11,125.5,46,29,8,5,42,0.913,33,7,16,6,29,0.879,13,55,1,4.23,13,55,1,4.23,208,144,10,1699,8.17,11.8,19,154.5,175,307,2614,30,8.51,14.94,237.6,51,991,0,19.43,51,991,0,19.43,64,97,22,183,64,97,22,183,55,519,47.18,137,60,0.438,41,126,0.325,21,35,0.6,12,23,0.522
South Dakota St. (MVFC),13,13-0,775,5829,7.52,59,448.4,726,3301,4.55,15,15,253.9,7,15,22,7,4,11,11,0.85,415:40,31:58,40,42,220,61,4.7,10,64,0.77,62,58,0,0,16,0,478,36.8,15,13,0,0,11,0,136,10.5,475,3007,6.33,34,231.3,370,1231,3.33,6,94.7,50,26,14,8,48,0.96,30,4,6,9,19,0.633,9,23,0,2.56,9,23,0,2.56,300,198,4,2822,9.41,14.25,25,217.1,229,356,2070,9,5.81,9.04,159.2,32,536,0,16.75,32,536,0,16.75,72,89,27,188,72,89,27,188,88,850,65.38,138,75,0.543,55,159,0.346,9,11,0.818,11,18,0.611
North Dakota St. (MVFC),14,11-3,873,6206,7.11,66,443.3,779,4255,5.46,31,32,303.9,6,21,27,6,4,10,17,1.21,466:24,33:19,55,38,356,74,5.3,17,126,1.21,71,69,0,0,16,0,543,38.8,32,31,0,0,15,0,268,19.1,577,3385,5.87,45,241.8,411,1624,3.95,16,116.0,64,30,15,15,60,0.938,34,10,8,13,31,0.912,11,117,0,10.64,11,117,0,10.64,296,217,4,2821,9.53,13.0,21,201.5,227,368,2631,15,7.15,11.59,187.9,54,1204,1,22.3,54,1204,1,22.3,88,119,17,224,88,119,17,224,84,737,52.64,163,84,0.515,53,163,0.325,13,22,0.591,12,24,0.5
UT Martin (OVC),11,8-3,803,4838,6.02,45,439.8,776,3863,4.98,30,34,351.2,3,9,12,11,9,20,-8,-0.73,343:09,31:12,59,46,299,82,7.5,12,82,1.09,46,43,0,0,10,0,349,31.7,34,33,0,0,9,0,264,24.0,439,2453,5.59,19,223.0,356,1059,2.97,8,96.3,45,11,16,9,36,0.8,28,6,13,4,23,0.821,17,161,1,9.47,17,161,1,9.47,364,199,9,2385,6.55,11.98,26,216.8,233,420,2804,22,6.68,12.03,254.9,16,366,0,22.88,16,366,0,22.88,54,127,21,202,54,127,21,202,73,643,58.45,168,69,0.411,60,183,0.328,17,23,0.739,13,20,0.65
Eastern Ky. (ASUN),11,5-6,768,4811,6.26,37,437.4,791,5240,6.62,46,48,476.4,10,9,19,5,12,17,2,0.18,336:35,30:36,39,32,223,55,5.0,14,89,1.27,38,31,4,0,19,0,324,29.5,48,43,2,0,10,0,365,33.2,347,1778,5.12,17,161.6,379,1803,4.76,11,163.9,48,13,16,15,44,0.917,49,10,20,8,38,0.776,16,229,0,14.31,16,229,0,14.31,421,265,12,3033,7.2,11.45,20,275.7,259,412,3437,35,8.34,13.27,312.5,27,557,0,20.63,27,557,0,20.63,93,149,20,262,93,149,20,262,55,455,41.36,137,59,0.431,65,151,0.43,9,13,0.692,19,30,0.633
Illinois St. (MVFC),11,6-5,768,4778,6.22,47,434.4,729,3574,4.9,29,30,324.9,5,11,16,9,6,15,1,0.09,304:08,27:39,61,32,327,77,7.0,7,54,0.64,49,39,2,0,8,0,361,32.8,30,24,0,0,7,0,225,20.5,378,2179,5.76,26,198.1,419,1460,3.48,14,132.7,47,19,14,8,41,0.872,31,13,7,7,27,0.871,3,55,0,18.33,3,55,0,18.33,390,269,6,2599,6.66,9.66,21,236.3,200,310,2114,15,6.82,10.57,192.2,20,363,0,18.15,20,363,0,18.15,96,100,13,209,96,100,13,209,57,476,43.27,156,74,0.474,64,152,0.421,18,25,0.72,12,20,0.6
New Hampshire (CAA),11,6-5,786,4778,6.08,48,434.4,734,4605,6.27,42,43,418.6,6,10,16,5,6,11,5,0.45,342:33,31:08,47,26,266,60,5.5,20,120,1.82,53,46,2,0,14,1,412,37.5,43,37,3,0,8,0,325,29.5,319,1282,4.02,18,116.5,367,1577,4.3,19,143.4,54,16,17,11,44,0.815,41,16,10,6,32,0.78,6,20,0,3.33,6,20,0,3.33,467,295,6,3496,7.49,11.85,30,317.8,218,367,3028,23,8.25,13.89,275.3,44,827,1,18.8,44,827,1,18.8,80,117,22,219,80,117,22,219,80,775,70.45,159,69,0.434,47,141,0.333,19,30,0.633,15,28,0.536
Monmouth (CAA),11,4-7,733,4747,6.48,48,431.5,709,3915,5.52,41,41,355.9,8,8,16,5,6,11,5,0.45,337:13,30:39,40,30,223,55,5.0,33,227,3.0,50,41,2,0,4,0,357,32.5,41,39,0,0,6,0,303,27.5,393,2065,5.25,27,187.7,409,1713,4.19,18,155.7,38,17,10,3,30,0.789,36,15,14,4,33,0.917,6,41,0,6.83,6,41,0,6.83,340,221,6,2682,7.89,12.14,21,243.8,189,300,2202,23,7.34,11.65,200.2,37,581,0,15.7,37,581,0,15.7,90,100,18,208,90,100,18,208,65,534,48.55,145,51,0.352,56,141,0.397,23,43,0.535,16,23,0.696
Fordham (Patriot),11,6-5,777,4708,6.06,42,428.0,744,4145,5.57,35,36,376.8,6,8,14,7,1,8,6,0.55,319:13,29:01,38,34,192,55,5.0,29,182,2.64,43,33,1,0,14,0,335,30.5,36,32,2,1,6,0,272,24.7,398,1676,4.21,16,152.4,371,1493,4.02,13,135.7,42,14,13,9,36,0.857,41,11,15,6,32,0.78,14,72,0,5.14,14,72,0,5.14,379,242,1,3032,8.0,12.53,26,275.6,227,373,2652,22,7.11,11.68,241.1,45,849,0,18.87,45,849,0,18.87,85,124,23,232,85,124,23,232,86,713,64.82,151,65,0.43,61,148,0.412,14,24,0.583,11,21,0.524
Austin Peay (ASUN),12,9-3,816,5121,6.28,48,426.8,889,4752,5.35,35,37,396.0,5,11,16,5,10,15,1,0.08,347:02,28:55,43,34,226,60,5.0,36,229,3.0,53,48,1,0,13,1,409,34.1,37,30,1,0,13,0,293,24.4,444,1832,4.13,18,152.7,412,1748,4.24,12,145.7,39,15,9,11,35,0.897,42,9,15,10,34,0.81,13,72,0,5.54,13,72,0,5.54,372,248,10,3289,8.84,13.26,30,274.1,274,477,3004,23,6.3,10.96,250.3,21,387,0,18.43,21,387,0,18.43,90,131,21,242,90,131,21,242,76,691,57.58,163,58,0.356,57,188,0.303,13,23,0.565,18,30,0.6
Villanova (CAA),13,10-3,783,5524,7.05,54,424.9,795,3904,4.91,27,30,300.3,4,13,17,9,10,19,-2,-0.15,412:11,31:42,59,38,305,78,6.0,25,168,1.92,55,53,0,0,10,1,415,31.9,30,24,1,0,13,0,245,18.8,504,2789,5.53,34,214.5,412,1567,3.8,12,120.5,50,24,8,6,38,0.76,34,7,10,10,27,0.794,19,242,1,12.74,19,242,1,12.74,279,160,10,2735,9.8,17.09,20,210.4,222,383,2337,15,6.1,10.53,179.8,46,1074,2,23.35,46,1074,2,23.35,91,100,15,206,91,100,15,206,70,578,44.46,149,65,0.436,57,176,0.324,7,15,0.467,14,29,0.483
