Team,Games,Win-Loss,Off Plays,Off Yards,Off Yards/Play,Off TDs,Off Yards per Game,Def Plays,Yards Allowed,Yards/Play Allowed,Off TDs Allowed,Total TDs Allowed,Yards Per Game Allowed,Fumbles Recovered,Opponents Intercepted,Turnovers Gain,Fumbles Lost,Interceptions Thrown,Turnovers Lost,Turnover Margin,Avg Turnover Margin per Game,Time of Possession,Average Time of Possession per Game,Solo Tackle For Loss,Assist Tackle For Loss,Tackle for Loss Yards,Total Tackle For Loss,Tackle For Loss Per Game,Sacks,Sack Yards,Average Sacks per Game,Touchdowns,PAT,2 Point Conversions,Defensive Points,Feild Goals,Safety,Total Points,Points Per Game,Touchdowns Allowed,Opponent Extra Points,2 Point Conversions Allowed,Opp Deflected Extra Points,Opp Feild Goals Made,Opp Safety,Points Allowed,Avg Points per Game Allowed,Rush Attempts,Rush Yds,Yards/Rush,Rushing TD,Rushing Yards per Game,Opp Rush Attempts,Opp Rush Yards Alloweed,Yds/Rush Allowed,Opp Rush Touchdowns Allowed,Rush Yards Per Game Allowed,Redzone Attempts,Redzone Rush TD,Redzone Pass TD,Redzone Field Goals Made,Redzone Scores,Redzone Points,Opp Redzone Attempts,Opp Redzone Rush TD Allowed,Opp Redzone Pass Touchdowns Allowed,Opp Redzone Field Goals Made,Opp Redzone Scores,Redzone Points Allowed,Punt Returns,Net Punt Return Yards,Punt Return Touchdowns,Avg Yards Per Punt Return,Opp Punt Returns,Opp Net Punt Return Yards,Opp Punt Return Touchdowns Allowed,Avg Yards Allowed per Punt Return,Pass Attempts,Pass Completions,Passing Interceptions Thrown,Pass Yards,Pass Yards/Attempt,Yards/Completion,Pass Touchdowns,Pass Yards Per Game,Opp Completions Allowed,Opp Pass Attempts,Opp Pass Yds Allowed,Opp Pass TDs Allowed,Yards/Attempt Allowed,Yards/Completion Allowed,Pass Yards Per Game Allowed,Kickoffs Returned,Kickoff Return Yards,Kickoff Return Touchdowns,Avg Yard per Kickoff Return,Opp Kickoff Returns,Opponent Kickoff Return Yards,Opp Kickoff Return Touchdowns Allowed,Avg Yards per Kickoff Return Allowed,First Down Runs,First Down Passes,First Down Penalties,First Downs,Opp First Down Runs,Opp First Down Passes,Opp First Down Penalties,Opp First Downs,Penalties,Penalty Yards,Penalty Yards Per Game,3rd Attempts,3rd Conversions,3rd Percent,Opp 3rd Conversion,Opp 3rd Attempt,Opponent 3rd Percent,4th Attempts,4th Conversions,4th Percent,Opp 4th Conversion,Opp 4th Attempt,Opponent 4th Percent
Nevada (Mountain West),13,8-5,909.0,5514.0,6.07,51.0,424.2,952.0,5285.0,5.55,42.0,43.0,406.5,13.0,14.0,27.0,1.0,9.0,10.0,17.0,1.31,375:23,28:53,65.0,28.0,359.0,79.0,6.1,45.0,276.0,3.46,57.0,52.0,2.0,0.0,22.0,0.0,464.0,35.7,43.0,41.0,2.0,0.0,14.0,0.0,345.0,26.5,337.0,1003.0,2.98,13.0,77.2,516.0,2418.0,4.69,23.0,186.0,51.0,12.0,23.0,12.0,47.0,0.922,44.0,18.0,13.0,8.0,39.0,0.886,14.0,142.0,0.0,10.14,14.0,142.0,0.0,10.14,572.0,395.0,9.0,4511.0,7.89,11.42,38.0,347.0,270.0,436.0,2867.0,19.0,6.58,10.62,220.5,24.0,597.0,1.0,24.88,24.0,597.0,1.0,24.88,131.0,129.0,16.0,276.0,131.0,129.0,16.0,276.0,85.0,716.0,55.08,188.0,79.0,0.42,74.0,191.0,0.387,12.0,21.0,0.571,15.0,29.0,0.517
Iowa St. (Big 12),13,7-6,857.0,5511.0,6.43,47.0,423.9,798.0,4039.0,5.06,30.0,34.0,310.7,5.0,11.0,16.0,5.0,9.0,14.0,2.0,0.15,401:40,30:54,59.0,48.0,323.0,83.0,6.4,21.0,131.0,1.62,48.0,47.0,0.0,0.0,24.0,0.0,407.0,31.3,34.0,33.0,0.0,0.0,10.0,0.0,267.0,20.5,411.0,2081.0,5.06,25.0,160.1,449.0,1593.0,3.55,11.0,122.5,49.0,18.0,15.0,14.0,47.0,0.959,33.0,10.0,9.0,5.0,24.0,0.727,18.0,194.0,0.0,10.78,18.0,194.0,0.0,10.78,446.0,313.0,9.0,3430.0,7.69,10.96,22.0,263.8,213.0,349.0,2446.0,19.0,7.01,11.48,188.2,23.0,600.0,1.0,26.09,23.0,600.0,1.0,26.09,96.0,107.0,16.0,219.0,96.0,107.0,16.0,219.0,63.0,502.0,38.62,165.0,60.0,0.364,69.0,178.0,0.388,15.0,23.0,0.652,8.0,19.0,0.421
Oregon (Pac-12),14,10-4,946.0,5931.0,6.27,56.0,423.6,989.0,5398.0,5.46,46.0,48.0,385.6,5.0,17.0,22.0,6.0,8.0,14.0,8.0,0.57,416:42,29:46,54.0,18.0,225.0,63.0,4.5,24.0,128.0,1.71,57.0,55.0,1.0,0.0,13.0,1.0,440.0,31.4,48.0,39.0,4.0,0.0,13.0,2.0,378.0,27.0,536.0,2833.0,5.29,36.0,202.4,502.0,2018.0,4.02,24.0,144.1,57.0,30.0,9.0,9.0,48.0,0.842,61.0,23.0,19.0,11.0,53.0,0.869,15.0,166.0,1.0,11.07,15.0,166.0,1.0,11.07,410.0,259.0,8.0,3098.0,7.56,11.96,20.0,221.3,296.0,487.0,3380.0,22.0,6.94,11.42,241.4,36.0,828.0,0.0,23.0,36.0,828.0,0.0,23.0,122.0,163.0,31.0,316.0,122.0,163.0,31.0,316.0,103.0,905.0,64.64,180.0,92.0,0.511,91.0,198.0,0.46,9.0,20.0,0.45,24.0,36.0,0.667
Air Force (Mountain West),13,10-3,947.0,5502.0,5.81,52.0,423.2,737.0,3855.0,5.23,33.0,34.0,296.5,7.0,8.0,15.0,5.0,4.0,9.0,6.0,0.46,475:35,36:35,54.0,34.0,382.0,71.0,5.5,11.0,46.0,0.85,52.0,48.0,4.0,0.0,11.0,1.0,403.0,31.0,34.0,31.0,2.0,0.0,6.0,0.0,257.0,19.8,834.0,4260.0,5.11,44.0,327.7,397.0,1328.0,3.35,18.0,102.2,58.0,35.0,4.0,9.0,48.0,0.828,35.0,15.0,6.0,5.0,26.0,0.743,8.0,21.0,0.0,2.62,8.0,21.0,0.0,2.62,113.0,55.0,4.0,1242.0,10.99,22.58,8.0,95.5,190.0,340.0,2527.0,15.0,7.43,13.3,194.4,35.0,794.0,1.0,22.69,35.0,794.0,1.0,22.69,80.0,105.0,15.0,200.0,80.0,105.0,15.0,200.0,56.0,510.0,39.23,196.0,88.0,0.449,69.0,172.0,0.401,32.0,41.0,0.78,10.0,25.0,0.4
Miami (OH) (MAC),13,7-6,879.0,5500.0,6.26,47.0,423.1,866.0,4794.0,5.54,39.0,39.0,368.8,8.0,9.0,17.0,4.0,8.0,12.0,5.0,0.38,386:36,29:44,69.0,28.0,346.0,83.0,6.4,21.0,122.0,1.62,48.0,39.0,2.0,0.0,15.0,0.0,376.0,28.9,39.0,37.0,1.0,0.0,9.0,0.0,300.0,23.1,452.0,1878.0,4.15,15.0,144.5,482.0,1893.0,3.93,18.0,145.6,49.0,13.0,15.0,10.0,38.0,0.776,34.0,9.0,10.0,6.0,25.0,0.735,11.0,88.0,0.0,8.0,11.0,88.0,0.0,8.0,427.0,247.0,8.0,3622.0,8.48,14.66,32.0,278.6,236.0,384.0,2901.0,21.0,7.55,12.29,223.2,34.0,690.0,0.0,20.29,34.0,690.0,0.0,20.29,100.0,135.0,24.0,259.0,100.0,135.0,24.0,259.0,87.0,790.0,60.77,176.0,69.0,0.392,67.0,179.0,0.374,9.0,21.0,0.429,11.0,21.0,0.524
Baylor (Big 12),14,12-2,937.0,5918.0,6.32,53.0,422.7,940.0,4843.0,5.15,29.0,29.0,345.9,8.0,19.0,27.0,7.0,7.0,14.0,13.0,0.93,441:19,31:31,81.0,34.0,425.0,98.0,7.0,18.0,135.0,1.29,57.0,57.0,0.0,0.0,14.0,1.0,443.0,31.6,29.0,28.0,0.0,0.0,18.0,0.0,256.0,18.3,572.0,3070.0,5.37,29.0,219.3,497.0,1658.0,3.34,16.0,118.4,58.0,24.0,16.0,11.0,51.0,0.879,41.0,14.0,8.0,12.0,34.0,0.829,12.0,44.0,0.0,3.67,12.0,44.0,0.0,3.67,365.0,237.0,7.0,2848.0,7.8,12.02,24.0,203.4,266.0,443.0,3185.0,13.0,7.19,11.97,227.5,6.0,112.0,0.0,18.67,6.0,112.0,0.0,18.67,99.0,141.0,27.0,267.0,99.0,141.0,27.0,267.0,75.0,677.0,48.36,183.0,77.0,0.421,69.0,201.0,0.343,22.0,35.0,0.629,17.0,28.0,0.607
Duke (ACC),12,3-9,934.0,5011.0,5.37,31.0,417.6,873.0,6215.0,7.12,58.0,60.0,517.9,6.0,8.0,14.0,12.0,9.0,21.0,-7.0,-0.58,351:43,29:19,45.0,26.0,203.0,58.0,4.8,27.0,181.0,2.25,33.0,32.0,0.0,0.0,14.0,1.0,274.0,22.8,60.0,57.0,0.0,0.0,20.0,0.0,477.0,39.8,524.0,2156.0,4.11,22.0,179.7,468.0,2474.0,5.29,26.0,206.2,43.0,17.0,3.0,11.0,31.0,0.721,55.0,20.0,17.0,14.0,51.0,0.927,26.0,221.0,0.0,8.5,26.0,221.0,0.0,8.5,410.0,265.0,9.0,2855.0,6.96,10.77,9.0,237.9,241.0,405.0,3741.0,32.0,9.24,15.52,311.8,19.0,288.0,0.0,15.16,19.0,288.0,0.0,15.16,114.0,155.0,20.0,289.0,114.0,155.0,20.0,289.0,78.0,740.0,61.67,203.0,86.0,0.424,84.0,175.0,0.48,11.0,29.0,0.379,9.0,13.0,0.692
Oklahoma St. (Big 12),14,12-2,1067.0,5843.0,5.48,50.0,417.4,908.0,4170.0,4.59,26.0,30.0,297.9,10.0,9.0,19.0,8.0,13.0,21.0,-2.0,-0.14,432:12,30:52,91.0,46.0,502.0,114.0,8.1,16.0,103.0,1.14,54.0,51.0,0.0,0.0,20.0,0.0,435.0,31.1,30.0,29.0,0.0,0.0,14.0,1.0,253.0,18.1,620.0,2597.0,4.19,27.0,185.5,453.0,1227.0,2.71,9.0,87.6,68.0,24.0,17.0,18.0,59.0,0.868,32.0,7.0,11.0,10.0,28.0,0.875,20.0,16.0,0.0,0.8,20.0,16.0,0.0,0.8,447.0,274.0,13.0,3246.0,7.26,11.85,23.0,231.9,262.0,455.0,2943.0,17.0,6.47,11.23,210.2,39.0,808.0,1.0,20.72,39.0,808.0,1.0,20.72,69.0,126.0,29.0,224.0,69.0,126.0,29.0,224.0,84.0,771.0,55.07,219.0,94.0,0.429,60.0,208.0,0.288,7.0,13.0,0.538,8.0,27.0,0.296
Texas Tech (Big 12),13,7-6,824.0,5412.0,6.57,48.0,416.3,898.0,5265.0,5.86,47.0,50.0,405.0,5.0,10.0,15.0,8.0,11.0,19.0,-4.0,-0.31,363:20,27:57,53.0,22.0,248.0,64.0,4.9,25.0,154.0,1.92,50.0,49.0,0.0,0.0,15.0,0.0,394.0,30.3,50.0,48.0,0.0,0.0,14.0,1.0,392.0,30.2,436.0,2068.0,4.74,30.0,159.1,445.0,1778.0,4.0,18.0,136.8,50.0,26.0,9.0,11.0,46.0,0.92,50.0,15.0,18.0,11.0,44.0,0.88,9.0,76.0,0.0,8.44,9.0,76.0,0.0,8.44,388.0,246.0,11.0,3344.0,8.62,13.59,18.0,257.2,300.0,453.0,3487.0,29.0,7.7,11.62,268.2,27.0,503.0,0.0,18.63,27.0,503.0,0.0,18.63,99.0,160.0,19.0,278.0,99.0,160.0,19.0,278.0,68.0,580.0,44.62,157.0,67.0,0.427,84.0,188.0,0.447,14.0,29.0,0.483,22.0,30.0,0.733
Colorado St. (Mountain West),12,3-9,911.0,4989.0,5.48,29.0,415.8,829.0,4528.0,5.46,41.0,43.0,377.3,7.0,6.0,13.0,7.0,11.0,18.0,-5.0,-0.42,348:26,29:02,63.0,40.0,347.0,83.0,6.9,28.0,138.0,2.33,30.0,29.0,0.0,0.0,25.0,0.0,284.0,23.7,43.0,42.0,0.0,0.0,13.0,0.0,339.0,28.2,515.0,1969.0,3.82,14.0,164.1,494.0,1995.0,4.04,18.0,166.2,49.0,12.0,9.0,20.0,41.0,0.837,42.0,15.0,10.0,10.0,35.0,0.833,21.0,279.0,1.0,13.29,21.0,279.0,1.0,13.29,396.0,237.0,11.0,3020.0,7.63,12.74,15.0,251.7,194.0,335.0,2533.0,23.0,7.56,13.06,211.1,33.0,646.0,0.0,19.58,33.0,646.0,0.0,19.58,114.0,97.0,27.0,238.0,114.0,97.0,27.0,238.0,85.0,822.0,68.5,202.0,82.0,0.406,65.0,178.0,0.365,10.0,25.0,0.4,11.0,17.0,0.647
Cincinnati (AAC),14,13-1,862.0,5803.0,6.73,67.0,414.5,996.0,4457.0,4.47,27.0,28.0,318.4,11.0,19.0,30.0,9.0,9.0,18.0,12.0,0.86,379:53,27:08,78.0,46.0,365.0,101.0,7.2,26.0,182.0,1.86,69.0,67.0,1.0,0.0,9.0,0.0,510.0,36.4,28.0,25.0,1.0,0.0,13.0,1.0,236.0,16.9,462.0,2426.0,5.25,34.0,173.3,583.0,2088.0,3.58,14.0,149.1,63.0,23.0,19.0,8.0,50.0,0.794,42.0,13.0,10.0,6.0,29.0,0.69,17.0,26.0,0.0,1.53,17.0,26.0,0.0,1.53,400.0,257.0,9.0,3377.0,8.44,13.14,33.0,241.2,223.0,413.0,2369.0,13.0,5.74,10.62,169.2,32.0,579.0,0.0,18.09,32.0,579.0,0.0,18.09,124.0,120.0,22.0,266.0,124.0,120.0,22.0,266.0,102.0,759.0,54.21,157.0,62.0,0.395,71.0,210.0,0.338,12.0,20.0,0.6,19.0,37.0,0.514
NC State (ACC),12,9-3,815.0,4973.0,6.1,46.0,414.4,804.0,3979.0,4.95,28.0,29.0,331.6,2.0,15.0,17.0,5.0,6.0,11.0,6.0,0.5,375:23,31:17,60.0,36.0,267.0,78.0,6.5,25.0,175.0,2.08,51.0,48.0,1.0,0.0,13.0,1.0,397.0,33.1,29.0,29.0,0.0,0.0,11.0,0.0,236.0,19.7,372.0,1512.0,4.06,11.0,126.0,391.0,1488.0,3.81,9.0,124.0,43.0,9.0,20.0,10.0,39.0,0.907,31.0,7.0,12.0,7.0,26.0,0.839,19.0,138.0,0.0,7.26,19.0,138.0,0.0,7.26,443.0,288.0,6.0,3461.0,7.81,12.02,35.0,288.4,217.0,413.0,2491.0,19.0,6.03,11.48,207.6,15.0,400.0,1.0,26.67,15.0,400.0,1.0,26.67,70.0,108.0,36.0,214.0,70.0,108.0,36.0,214.0,89.0,774.0,64.5,171.0,68.0,0.398,53.0,181.0,0.293,5.0,12.0,0.417,9.0,20.0,0.45
Houston (AAC),14,12-2,977.0,5787.0,5.92,59.0,413.4,856.0,4217.0,4.93,31.0,36.0,301.2,9.0,14.0,23.0,2.0,12.0,14.0,9.0,0.64,470:13,33:35,70.0,48.0,394.0,94.0,6.7,39.0,272.0,2.79,65.0,62.0,0.0,0.0,16.0,1.0,502.0,35.9,36.0,33.0,2.0,0.0,11.0,0.0,286.0,20.4,518.0,1985.0,3.83,27.0,141.8,443.0,1501.0,3.39,13.0,107.2,55.0,19.0,20.0,10.0,49.0,0.891,34.0,6.0,9.0,10.0,25.0,0.735,7.0,50.0,0.0,7.14,7.0,50.0,0.0,7.14,459.0,307.0,12.0,3802.0,8.28,12.38,32.0,271.6,228.0,413.0,2716.0,18.0,6.58,11.91,194.0,39.0,923.0,3.0,23.67,39.0,923.0,3.0,23.67,81.0,109.0,18.0,208.0,81.0,109.0,18.0,208.0,91.0,860.0,61.43,197.0,83.0,0.421,48.0,187.0,0.257,16.0,24.0,0.667,13.0,30.0,0.433
Missouri (SEC),13,6-7,918.0,5369.0,5.85,41.0,413.0,886.0,5644.0,6.37,57.0,57.0,434.2,5.0,11.0,16.0,2.0,11.0,13.0,3.0,0.23,396:08,30:28,71.0,24.0,337.0,83.0,6.4,18.0,125.0,1.38,44.0,41.0,2.0,0.0,23.0,0.0,378.0,29.1,57.0,57.0,0.0,0.0,13.0,1.0,440.0,33.8,463.0,2337.0,5.05,22.0,179.8,557.0,2956.0,5.31,32.0,227.4,40.0,15.0,11.0,10.0,36.0,0.9,54.0,26.0,15.0,10.0,51.0,0.944,14.0,112.0,0.0,8.0,14.0,112.0,0.0,8.0,455.0,301.0,11.0,3032.0,6.66,10.07,19.0,233.2,196.0,329.0,2688.0,25.0,8.17,13.71,206.8,5.0,82.0,0.0,16.4,5.0,82.0,0.0,16.4,156.0,116.0,29.0,301.0,156.0,116.0,29.0,301.0,83.0,775.0,59.62,192.0,86.0,0.448,72.0,166.0,0.434,11.0,19.0,0.579,18.0,22.0,0.818
Buffalo (MAC),12,4-8,905.0,4905.0,5.42,42.0,408.8,788.0,4986.0,6.33,47.0,47.0,415.5,8.0,3.0,11.0,7.0,11.0,18.0,-7.0,-0.58,375:08,31:16,57.0,42.0,371.0,78.0,6.5,16.0,93.0,1.33,43.0,39.0,3.0,0.0,14.0,0.0,345.0,28.8,47.0,45.0,0.0,0.0,10.0,1.0,359.0,29.9,538.0,2343.0,4.36,30.0,195.2,489.0,2332.0,4.77,27.0,194.3,57.0,28.0,10.0,11.0,49.0,0.86,49.0,18.0,10.0,8.0,36.0,0.735,13.0,129.0,0.0,9.92,13.0,129.0,0.0,9.92,367.0,218.0,11.0,2562.0,6.98,11.75,12.0,213.5,184.0,299.0,2654.0,20.0,8.88,14.42,221.2,22.0,392.0,0.0,17.82,22.0,392.0,0.0,17.82,126.0,98.0,23.0,247.0,126.0,98.0,23.0,247.0,65.0,624.0,52.0,187.0,86.0,0.46,62.0,160.0,0.388,14.0,24.0,0.583,14.0,20.0,0.7
Hawaii (Mountain West),13,6-7,893.0,5265.0,5.9,41.0,405.0,1008.0,5802.0,5.76,48.0,51.0,446.3,13.0,14.0,27.0,14.0,16.0,30.0,-3.0,-0.23,357:43,27:31,64.0,30.0,359.0,79.0,6.1,38.0,256.0,2.92,46.0,42.0,1.0,0.0,18.0,0.0,374.0,28.8,51.0,49.0,1.0,0.0,17.0,0.0,408.0,31.4,431.0,1857.0,4.31,22.0,142.8,502.0,2032.0,4.05,24.0,156.3,45.0,16.0,9.0,13.0,38.0,0.844,48.0,15.0,11.0,13.0,39.0,0.812,9.0,93.0,1.0,10.33,9.0,93.0,1.0,10.33,462.0,260.0,16.0,3408.0,7.38,13.11,19.0,262.2,289.0,506.0,3770.0,24.0,7.45,13.04,290.0,27.0,630.0,1.0,23.33,27.0,630.0,1.0,23.33,111.0,168.0,25.0,304.0,111.0,168.0,25.0,304.0,68.0,586.0,45.08,177.0,63.0,0.356,96.0,208.0,0.462,5.0,20.0,0.25,8.0,21.0,0.381
Louisiana (Sun Belt),14,13-1,984.0,5667.0,5.76,56.0,404.8,949.0,4684.0,4.94,33.0,33.0,334.6,13.0,10.0,23.0,4.0,4.0,8.0,15.0,1.07,436:57,31:13,59.0,38.0,332.0,78.0,5.6,26.0,169.0,1.86,58.0,52.0,1.0,0.0,11.0,0.0,435.0,31.1,33.0,26.0,1.0,0.0,11.0,0.0,259.0,18.5,565.0,2619.0,4.64,34.0,187.1,520.0,2023.0,3.89,16.0,144.5,62.0,26.0,16.0,7.0,49.0,0.79,35.0,13.0,8.0,7.0,28.0,0.8,23.0,122.0,0.0,5.3,23.0,122.0,0.0,5.3,419.0,252.0,4.0,3048.0,7.27,12.1,22.0,217.7,228.0,429.0,2661.0,17.0,6.2,11.67,190.1,41.0,720.0,0.0,17.56,41.0,720.0,0.0,17.56,113.0,130.0,26.0,269.0,113.0,130.0,26.0,269.0,77.0,706.0,50.43,203.0,72.0,0.355,76.0,211.0,0.36,22.0,41.0,0.537,21.0,41.0,0.512
Charlotte (C-USA),12,5-7,824.0,4839.0,5.87,40.0,403.2,781.0,5580.0,7.14,54.0,55.0,465.0,7.0,8.0,15.0,10.0,10.0,20.0,-5.0,-0.42,386:45,32:14,38.0,28.0,208.0,52.0,4.3,25.0,155.0,2.08,42.0,40.0,1.0,0.0,10.0,1.0,326.0,27.2,55.0,52.0,1.0,0.0,8.0,0.0,408.0,34.0,430.0,1795.0,4.17,13.0,149.6,457.0,2450.0,5.36,27.0,204.2,49.0,11.0,19.0,8.0,38.0,0.776,46.0,20.0,10.0,6.0,36.0,0.783,,,,,,,,,394.0,247.0,10.0,3044.0,7.73,12.32,27.0,253.7,209.0,324.0,3130.0,27.0,9.66,14.98,260.8,12.0,234.0,0.0,19.5,12.0,234.0,0.0,19.5,120.0,134.0,15.0,269.0,120.0,134.0,15.0,269.0,78.0,641.0,53.42,165.0,66.0,0.4,63.0,142.0,0.444,22.0,35.0,0.629,15.0,24.0,0.625
UCF (AAC),13,9-4,866.0,5232.0,6.04,56.0,402.5,945.0,4801.0,5.08,36.0,40.0,369.3,9.0,11.0,20.0,5.0,9.0,14.0,6.0,0.46,371:05,28:33,68.0,40.0,398.0,88.0,6.8,25.0,158.0,1.92,56.0,53.0,0.0,0.0,8.0,1.0,415.0,31.9,40.0,40.0,0.0,0.0,13.0,0.0,319.0,24.5,476.0,2552.0,5.36,27.0,196.3,479.0,2070.0,4.32,24.0,159.2,58.0,23.0,19.0,7.0,49.0,0.845,52.0,22.0,7.0,13.0,42.0,0.808,17.0,148.0,1.0,8.71,17.0,148.0,1.0,8.71,390.0,252.0,9.0,2680.0,6.87,10.63,29.0,206.2,269.0,466.0,2731.0,12.0,5.86,10.15,210.1,29.0,615.0,0.0,21.21,29.0,615.0,0.0,21.21,111.0,140.0,26.0,277.0,111.0,140.0,26.0,277.0,80.0,696.0,53.54,174.0,66.0,0.379,76.0,201.0,0.378,11.0,13.0,0.846,14.0,29.0,0.483
Auburn (SEC),13,6-7,899.0,5219.0,5.81,39.0,401.5,919.0,4860.0,5.29,31.0,32.0,373.8,3.0,9.0,12.0,7.0,4.0,11.0,1.0,0.08,377:44,29:03,74.0,34.0,310.0,91.0,7.0,22.0,187.0,1.69,43.0,41.0,2.0,0.0,19.0,1.0,362.0,27.8,32.0,28.0,3.0,0.0,19.0,0.0,283.0,21.8,444.0,2099.0,4.73,22.0,161.5,469.0,1665.0,3.55,8.0,128.1,46.0,17.0,10.0,12.0,39.0,0.848,49.0,7.0,18.0,15.0,40.0,0.816,8.0,33.0,0.0,4.12,8.0,33.0,0.0,4.12,455.0,267.0,4.0,3120.0,6.86,11.69,17.0,240.0,289.0,450.0,3195.0,23.0,7.1,11.06,245.8,22.0,382.0,0.0,17.36,22.0,382.0,0.0,17.36,87.0,154.0,21.0,262.0,87.0,154.0,21.0,262.0,74.0,603.0,46.38,184.0,74.0,0.402,67.0,187.0,0.358,13.0,23.0,0.565,10.0,27.0,0.37
Fla. Atlantic (C-USA),12,5-7,835.0,4800.0,5.75,38.0,400.0,842.0,4910.0,5.83,36.0,39.0,409.2,7.0,13.0,20.0,8.0,8.0,16.0,4.0,0.33,328:55,27:25,44.0,40.0,227.0,64.0,5.3,35.0,216.0,2.92,40.0,38.0,0.0,0.0,9.0,0.0,305.0,25.4,39.0,35.0,2.0,1.0,10.0,2.0,309.0,25.8,449.0,1816.0,4.04,18.0,151.3,422.0,1884.0,4.46,17.0,157.0,40.0,15.0,7.0,9.0,31.0,0.775,49.0,12.0,14.0,9.0,35.0,0.714,,,,,,,,,386.0,230.0,8.0,2984.0,7.73,12.97,20.0,248.7,247.0,420.0,3026.0,19.0,7.2,12.25,252.2,29.0,643.0,1.0,22.17,29.0,643.0,1.0,22.17,92.0,128.0,20.0,240.0,92.0,128.0,20.0,240.0,85.0,717.0,59.75,176.0,75.0,0.426,56.0,176.0,0.318,10.0,24.0,0.417,15.0,27.0,0.556
Arkansas St. (Sun Belt),12,2-10,874.0,4756.0,5.44,31.0,396.3,840.0,6069.0,7.22,58.0,62.0,505.8,7.0,11.0,18.0,5.0,17.0,22.0,-4.0,-0.33,346:01,28:50,50.0,40.0,253.0,70.0,5.8,48.0,313.0,4.0,35.0,31.0,0.0,0.0,20.0,1.0,303.0,25.2,62.0,61.0,0.0,0.0,10.0,0.0,463.0,38.6,349.0,989.0,2.83,4.0,82.4,488.0,3131.0,6.42,32.0,260.9,38.0,4.0,15.0,14.0,33.0,0.868,41.0,16.0,12.0,6.0,34.0,0.829,20.0,70.0,0.0,3.5,20.0,70.0,0.0,3.5,525.0,310.0,17.0,3767.0,7.18,12.15,27.0,313.9,206.0,352.0,2938.0,26.0,8.35,14.26,244.8,28.0,517.0,0.0,18.46,28.0,517.0,0.0,18.46,139.0,114.0,16.0,269.0,139.0,114.0,16.0,269.0,67.0,552.0,46.0,177.0,58.0,0.328,67.0,162.0,0.414,5.0,17.0,0.294,11.0,13.0,0.846
UTEP (C-USA),13,7-6,847.0,5096.0,6.02,37.0,392.0,868.0,4542.0,5.23,38.0,40.0,349.4,5.0,8.0,13.0,10.0,14.0,24.0,-11.0,-0.85,414:02,31:51,58.0,38.0,289.0,77.0,5.9,19.0,151.0,1.46,38.0,34.0,3.0,0.0,18.0,2.0,326.0,25.1,40.0,38.0,0.0,0.0,16.0,1.0,328.0,25.2,481.0,1819.0,3.78,18.0,139.9,462.0,1802.0,3.9,22.0,138.6,47.0,16.0,10.0,14.0,40.0,0.851,55.0,20.0,10.0,11.0,41.0,0.745,,,,,,,,,366.0,200.0,14.0,3277.0,8.95,16.38,19.0,252.1,223.0,406.0,2740.0,16.0,6.75,12.29,210.8,14.0,309.0,0.0,22.07,14.0,309.0,0.0,22.07,95.0,115.0,39.0,249.0,95.0,115.0,39.0,249.0,110.0,972.0,74.77,180.0,57.0,0.317,60.0,184.0,0.326,19.0,24.0,0.792,16.0,32.0,0.5
Texas A&M (SEC),12,8-4,788.0,4699.0,5.96,36.0,391.6,844.0,3930.0,4.66,19.0,21.0,327.5,6.0,10.0,16.0,2.0,13.0,15.0,1.0,0.08,360:36,30:03,59.0,24.0,339.0,71.0,5.9,19.0,121.0,1.58,41.0,38.0,1.0,0.0,22.0,0.0,352.0,29.3,21.0,20.0,1.0,0.0,13.0,2.0,191.0,15.9,418.0,2196.0,5.25,17.0,183.0,443.0,1618.0,3.65,6.0,134.8,43.0,11.0,11.0,16.0,38.0,0.884,31.0,5.0,7.0,10.0,22.0,0.71,19.0,97.0,1.0,5.11,19.0,97.0,1.0,5.11,370.0,208.0,13.0,2503.0,6.76,12.03,19.0,208.6,232.0,401.0,2312.0,13.0,5.77,9.97,192.7,13.0,275.0,0.0,21.15,13.0,275.0,0.0,21.15,98.0,108.0,22.0,228.0,98.0,108.0,22.0,228.0,77.0,661.0,55.08,156.0,59.0,0.378,61.0,186.0,0.328,6.0,10.0,0.6,6.0,17.0,0.353
Georgia St. (Sun Belt),13,8-5,896.0,5044.0,5.63,44.0,388.0,962.0,5241.0,5.45,40.0,43.0,403.2,10.0,11.0,21.0,7.0,8.0,15.0,6.0,0.46,357:41,27:31,74.0,36.0,368.0,92.0,7.1,23.0,113.0,1.77,47.0,45.0,0.0,0.0,13.0,0.0,366.0,28.2,43.0,38.0,2.0,0.0,16.0,2.0,352.0,27.1,585.0,2943.0,5.03,25.0,226.4,524.0,1838.0,3.51,20.0,141.4,39.0,16.0,10.0,9.0,35.0,0.897,41.0,15.0,8.0,9.0,32.0,0.78,15.0,81.0,1.0,5.4,15.0,81.0,1.0,5.4,311.0,180.0,8.0,2101.0,6.76,11.67,19.0,161.6,260.0,438.0,3403.0,20.0,7.77,13.09,261.8,41.0,953.0,0.0,23.24,41.0,953.0,0.0,23.24,115.0,140.0,29.0,284.0,115.0,140.0,29.0,284.0,69.0,651.0,50.08,172.0,72.0,0.419,91.0,205.0,0.444,10.0,18.0,0.556,15.0,29.0,0.517
