Team,Games,Win-Loss,Off Plays,Off Yards,Off Yards/Play,Off TDs,Off Yards per Game,Def Plays,Yards Allowed,Yards/Play Allowed,Off TDs Allowed,Total TDs Allowed,Yards Per Game Allowed,Fumbles Recovered,Opponents Intercepted,Turnovers Gain,Fumbles Lost,Interceptions Thrown,Turnovers Lost,Turnover Margin,Avg Turnover Margin per Game,Time of Possession,Average Time of Possession per Game,Solo Tackle For Loss,Assist Tackle For Loss,Tackle for Loss Yards,Total Tackle For Loss,Tackle For Loss Per Game,Sacks,Sack Yards,Average Sacks per Game,Touchdowns,PAT,2 Point Conversions,Defensive Points,Feild Goals,Safety,Total Points,Points Per Game,Touchdowns Allowed,Opponent Extra Points,2 Point Conversions Allowed,Opp Deflected Extra Points,Opp Feild Goals Made,Opp Safety,Points Allowed,Avg Points per Game Allowed,Rush Attempts,Rush Yds,Yards/Rush,Rushing TD,Rushing Yards per Game,Opp Rush Attempts,Opp Rush Yards Alloweed,Yds/Rush Allowed,Opp Rush Touchdowns Allowed,Rush Yards Per Game Allowed,Redzone Attempts,Redzone Rush TD,Redzone Pass TD,Redzone Field Goals Made,Redzone Scores,Redzone Points,Opp Redzone Attempts,Opp Redzone Rush TD Allowed,Opp Redzone Pass Touchdowns Allowed,Opp Redzone Field Goals Made,Opp Redzone Scores,Redzone Points Allowed,Punt Returns,Net Punt Return Yards,Punt Return Touchdowns,Avg Yards Per Punt Return,Opp Punt Returns,Opp Net Punt Return Yards,Opp Punt Return Touchdowns Allowed,Avg Yards Allowed per Punt Return,Pass Attempts,Pass Completions,Passing Interceptions Thrown,Pass Yards,Pass Yards/Attempt,Yards/Completion,Pass Touchdowns,Pass Yards Per Game,Opp Completions Allowed,Opp Pass Attempts,Opp Pass Yds Allowed,Opp Pass TDs Allowed,Yards/Attempt Allowed,Yards/Completion Allowed,Pass Yards Per Game Allowed,Kickoffs Returned,Kickoff Return Yards,Kickoff Return Touchdowns,Avg Yard per Kickoff Return,Opp Kickoff Returns,Opponent Kickoff Return Yards,Opp Kickoff Return Touchdowns Allowed,Avg Yards per Kickoff Return Allowed,First Down Runs,First Down Passes,First Down Penalties,First Downs,Opp First Down Runs,Opp First Down Passes,Opp First Down Penalties,Opp First Downs,Penalties,Penalty Yards,Penalty Yards Per Game,3rd Attempts,3rd Conversions,3rd Percent,Opp 3rd Conversion,Opp 3rd Attempt,Opponent 3rd Percent,4th Attempts,4th Conversions,4th Percent,Opp 4th Conversion,Opp 4th Attempt,Opponent 4th Percent
Colorado (Pac-12),12,5-7,909.0,5011.0,5.51,36.0,417.6,884.0,5407.0,6.12,40.0,42.0,450.6,6.0,8.0,14.0,5.0,9.0,14.0,0.0,0.0,346:13,28:51,47.0,14.0,200.0,54.0,4.5,39.0,250.0,3.25,38.0,36.0,1.0,0.0,17.0,0.0,317.0,26.4,42.0,39.0,1.0,0.0,15.0,0.0,338.0,28.2,499.0,1886.0,3.78,17.0,157.2,477.0,2496.0,5.23,23.0,208.0,44.0,15.0,10.0,12.0,37.0,0.841,47.0,16.0,10.0,14.0,40.0,0.851,15.0,75.0,0.0,5.0,15.0,75.0,0.0,5.0,410.0,244.0,9.0,3125.0,7.62,12.81,19.0,260.4,227.0,407.0,2911.0,17.0,7.15,12.82,242.6,24.0,478.0,0.0,19.92,24.0,478.0,0.0,19.92,132.0,128.0,19.0,279.0,132.0,128.0,19.0,279.0,75.0,668.0,55.67,189.0,79.0,0.418,73.0,173.0,0.422,13.0,26.0,0.5,6.0,16.0,0.375
Air Force (Mountain West),12,5-7,908.0,5010.0,5.52,48.0,417.5,694.0,4727.0,6.81,47.0,49.0,393.9,5.0,5.0,10.0,14.0,6.0,20.0,-10.0,-0.83,401:31,33:27,40.0,12.0,166.0,46.0,3.8,22.0,149.0,1.83,50.0,45.0,1.0,0.0,10.0,0.0,377.0,31.4,49.0,48.0,1.0,0.0,15.0,0.0,389.0,32.4,765.0,3689.0,4.82,38.0,307.4,451.0,2674.0,5.93,31.0,222.8,48.0,34.0,2.0,6.0,42.0,0.875,43.0,19.0,6.0,13.0,38.0,0.884,9.0,122.0,1.0,13.56,9.0,122.0,1.0,13.56,143.0,69.0,6.0,1321.0,9.24,19.14,10.0,110.1,135.0,243.0,2053.0,16.0,8.45,15.21,171.1,30.0,529.0,0.0,17.63,30.0,529.0,0.0,17.63,114.0,81.0,17.0,212.0,114.0,81.0,17.0,212.0,48.0,465.0,38.75,166.0,81.0,0.488,60.0,142.0,0.423,16.0,25.0,0.64,5.0,9.0,0.556
UConn (AAC),12,3-9,907.0,4982.0,5.49,35.0,415.2,920.0,6228.0,6.77,60.0,61.0,519.0,5.0,6.0,11.0,8.0,11.0,19.0,-8.0,-0.67,354:47,29:33,59.0,12.0,238.0,65.0,5.4,35.0,203.0,2.92,36.0,27.0,1.0,0.0,12.0,1.0,283.0,23.6,61.0,57.0,1.0,0.0,10.0,0.0,455.0,37.9,486.0,1752.0,3.6,17.0,146.0,447.0,2221.0,4.97,26.0,185.1,42.0,13.0,9.0,9.0,31.0,0.738,53.0,19.0,20.0,7.0,46.0,0.868,17.0,64.0,0.0,3.76,17.0,64.0,0.0,3.76,421.0,256.0,11.0,3230.0,7.67,12.62,18.0,269.2,318.0,473.0,4007.0,34.0,8.47,12.6,333.9,22.0,509.0,0.0,23.14,22.0,509.0,0.0,23.14,114.0,173.0,21.0,308.0,114.0,173.0,21.0,308.0,63.0,586.0,48.83,191.0,76.0,0.398,85.0,179.0,0.475,11.0,27.0,0.407,10.0,23.0,0.435
Wisconsin (Big Ten),14,13-1,954.0,5810.0,6.09,53.0,415.0,831.0,3669.0,4.42,18.0,21.0,262.1,9.0,20.0,29.0,9.0,15.0,24.0,5.0,0.36,496:49,35:29,76.0,26.0,442.0,89.0,6.4,21.0,117.0,1.5,60.0,59.0,1.0,0.0,16.0,2.0,473.0,33.8,21.0,21.0,0.0,0.0,16.0,0.0,195.0,13.9,629.0,3121.0,4.96,28.0,222.9,436.0,1378.0,3.16,7.0,98.4,62.0,19.0,22.0,12.0,53.0,0.855,35.0,6.0,5.0,14.0,25.0,0.714,18.0,132.0,0.0,7.33,18.0,132.0,0.0,7.33,325.0,204.0,15.0,2689.0,8.27,13.18,25.0,192.1,192.0,395.0,2291.0,11.0,5.8,11.93,163.6,29.0,565.0,0.0,19.48,29.0,565.0,0.0,19.48,79.0,97.0,20.0,196.0,79.0,97.0,20.0,196.0,75.0,703.0,50.21,185.0,90.0,0.486,55.0,189.0,0.291,4.0,6.0,0.667,11.0,17.0,0.647
Utah (Pac-12),13,7-6,953.0,5374.0,5.64,40.0,413.4,868.0,4399.0,5.07,31.0,33.0,338.4,13.0,14.0,27.0,12.0,14.0,26.0,1.0,0.08,422:46,32:31,55.0,20.0,277.0,65.0,5.0,39.0,240.0,3.0,42.0,40.0,1.0,0.0,30.0,0.0,384.0,29.5,33.0,29.0,1.0,0.0,24.0,0.0,301.0,23.2,526.0,2132.0,4.05,22.0,164.0,427.0,1707.0,4.0,14.0,131.3,63.0,21.0,12.0,22.0,55.0,0.873,44.0,11.0,12.0,15.0,38.0,0.864,7.0,27.0,0.0,3.86,7.0,27.0,0.0,3.86,427.0,261.0,14.0,3242.0,7.59,12.42,18.0,249.4,246.0,441.0,2692.0,17.0,6.1,10.94,207.1,29.0,657.0,0.0,22.66,29.0,657.0,0.0,22.66,87.0,117.0,23.0,227.0,87.0,117.0,23.0,227.0,88.0,789.0,60.69,176.0,62.0,0.352,73.0,193.0,0.378,11.0,19.0,0.579,6.0,11.0,0.545
Virginia Tech (ACC),13,9-4,996.0,5367.0,5.39,40.0,412.8,820.0,4151.0,5.06,23.0,24.0,319.3,6.0,13.0,19.0,5.0,9.0,14.0,5.0,0.38,424:54,32:41,74.0,54.0,368.0,101.0,7.8,23.0,150.0,1.77,45.0,42.0,0.0,0.0,18.0,0.0,366.0,28.2,24.0,24.0,0.0,0.0,8.0,0.0,192.0,14.8,584.0,2254.0,3.86,19.0,173.4,462.0,1554.0,3.36,7.0,119.5,57.0,18.0,11.0,15.0,44.0,0.772,29.0,6.0,7.0,8.0,21.0,0.724,12.0,47.0,0.0,3.92,12.0,47.0,0.0,3.92,412.0,245.0,9.0,3113.0,7.56,12.71,21.0,239.5,174.0,358.0,2597.0,16.0,7.25,14.93,199.8,16.0,288.0,0.0,18.0,16.0,288.0,0.0,18.0,83.0,101.0,16.0,200.0,83.0,101.0,16.0,200.0,60.0,548.0,42.15,211.0,86.0,0.408,49.0,187.0,0.262,11.0,26.0,0.423,10.0,23.0,0.435
LSU (SEC),13,9-4,863.0,5344.0,6.19,42.0,411.1,811.0,4108.0,5.07,27.0,27.0,316.0,6.0,12.0,18.0,4.0,4.0,8.0,10.0,0.77,423:34,32:34,54.0,46.0,309.0,77.0,5.9,30.0,170.0,2.31,44.0,40.0,1.0,0.0,16.0,0.0,354.0,27.2,27.0,24.0,2.0,0.0,18.0,1.0,246.0,18.9,563.0,2699.0,4.79,25.0,207.6,433.0,1669.0,3.85,16.0,128.4,56.0,23.0,10.0,10.0,43.0,0.768,36.0,15.0,4.0,11.0,30.0,0.833,11.0,69.0,0.0,6.27,11.0,69.0,0.0,6.27,300.0,179.0,4.0,2645.0,8.82,14.78,17.0,203.5,202.0,378.0,2439.0,11.0,6.45,12.07,187.6,38.0,760.0,0.0,20.0,38.0,760.0,0.0,20.0,83.0,109.0,19.0,211.0,83.0,109.0,19.0,211.0,75.0,658.0,50.62,174.0,72.0,0.414,63.0,178.0,0.354,4.0,10.0,0.4,8.0,21.0,0.381
Northwestern (Big Ten),13,10-3,998.0,5304.0,5.31,47.0,408.0,926.0,4644.0,5.02,31.0,33.0,357.2,8.0,17.0,25.0,6.0,12.0,18.0,7.0,0.54,401:43,30:54,72.0,44.0,366.0,94.0,7.2,31.0,213.0,2.38,49.0,45.0,1.0,0.0,13.0,0.0,380.0,29.2,33.0,31.0,0.0,0.0,10.0,1.0,261.0,20.1,537.0,2264.0,4.22,30.0,174.2,431.0,1400.0,3.25,13.0,107.7,59.0,27.0,14.0,11.0,52.0,0.881,41.0,11.0,12.0,7.0,30.0,0.732,19.0,110.0,0.0,5.79,19.0,110.0,0.0,5.79,461.0,276.0,12.0,3040.0,6.59,11.01,17.0,233.8,283.0,495.0,3244.0,18.0,6.55,11.46,249.5,45.0,814.0,0.0,18.09,45.0,814.0,0.0,18.09,83.0,149.0,17.0,249.0,83.0,149.0,17.0,249.0,64.0,637.0,49.0,203.0,72.0,0.355,73.0,202.0,0.361,22.0,39.0,0.564,8.0,22.0,0.364
Texas A&M (SEC),13,7-6,955.0,5289.0,5.54,48.0,406.8,943.0,5310.0,5.63,47.0,51.0,408.5,12.0,10.0,22.0,7.0,12.0,19.0,3.0,0.23,379:26,29:11,76.0,26.0,367.0,89.0,6.8,29.0,184.0,2.23,53.0,51.0,0.0,0.0,18.0,1.0,425.0,32.7,51.0,48.0,3.0,0.0,13.0,0.0,399.0,30.7,506.0,2023.0,4.0,26.0,155.6,530.0,2221.0,4.19,19.0,170.8,56.0,22.0,13.0,13.0,48.0,0.857,54.0,17.0,21.0,11.0,49.0,0.907,18.0,146.0,2.0,8.11,18.0,146.0,2.0,8.11,449.0,253.0,12.0,3266.0,7.27,12.91,22.0,251.2,247.0,413.0,3089.0,28.0,7.48,12.51,237.6,43.0,963.0,1.0,22.4,43.0,963.0,1.0,22.4,108.0,127.0,21.0,256.0,108.0,127.0,21.0,256.0,67.0,588.0,45.23,205.0,78.0,0.38,67.0,193.0,0.347,7.0,14.0,0.5,8.0,12.0,0.667
Boise St. (Mountain West),14,11-3,981.0,5686.0,5.8,51.0,406.1,965.0,4657.0,4.83,37.0,42.0,332.6,11.0,15.0,26.0,6.0,7.0,13.0,13.0,0.93,437:32,31:15,68.0,22.0,302.0,79.0,5.6,28.0,160.0,2.0,57.0,57.0,0.0,0.0,18.0,1.0,455.0,32.5,42.0,39.0,0.0,0.0,9.0,1.0,320.0,22.9,532.0,2009.0,3.78,25.0,143.5,495.0,1683.0,3.4,20.0,120.2,63.0,21.0,15.0,15.0,51.0,0.81,40.0,19.0,10.0,6.0,35.0,0.875,17.0,63.0,0.0,3.71,17.0,63.0,0.0,3.71,449.0,281.0,7.0,3677.0,8.19,13.09,26.0,262.6,280.0,470.0,2974.0,17.0,6.33,10.62,212.4,30.0,659.0,0.0,21.97,30.0,659.0,0.0,21.97,98.0,134.0,18.0,250.0,98.0,134.0,18.0,250.0,82.0,700.0,50.0,203.0,93.0,0.458,78.0,204.0,0.382,3.0,17.0,0.176,14.0,23.0,0.609
Washington (Pac-12),13,10-3,821.0,5271.0,6.42,56.0,405.5,876.0,3874.0,4.42,21.0,24.0,298.0,9.0,15.0,24.0,6.0,5.0,11.0,13.0,1.0,370:47,28:31,75.0,22.0,382.0,86.0,6.6,20.0,166.0,1.54,62.0,58.0,1.0,0.0,13.0,0.0,471.0,36.2,24.0,23.0,0.0,0.0,14.0,0.0,209.0,16.1,473.0,2382.0,5.04,37.0,183.2,459.0,1311.0,2.86,11.0,100.8,60.0,28.0,12.0,10.0,50.0,0.833,28.0,10.0,5.0,9.0,24.0,0.857,11.0,58.0,0.0,5.27,11.0,58.0,0.0,5.27,348.0,240.0,5.0,2889.0,8.3,12.04,19.0,222.2,272.0,417.0,2563.0,10.0,6.15,9.42,197.2,65.0,1218.0,0.0,18.74,65.0,1218.0,0.0,18.74,93.0,115.0,11.0,219.0,93.0,115.0,11.0,219.0,54.0,445.0,34.23,152.0,69.0,0.454,76.0,201.0,0.378,6.0,12.0,0.5,13.0,20.0,0.65
Baylor (Big 12),12,1-11,876.0,4859.0,5.55,33.0,404.9,849.0,5483.0,6.46,47.0,52.0,456.9,8.0,3.0,11.0,11.0,14.0,25.0,-14.0,-1.17,357:39,29:48,69.0,28.0,288.0,83.0,6.9,38.0,266.0,3.17,33.0,30.0,1.0,0.0,20.0,1.0,292.0,24.3,52.0,51.0,1.0,0.0,22.0,0.0,431.0,35.9,414.0,1407.0,3.4,10.0,117.3,463.0,2279.0,4.92,22.0,189.9,40.0,7.0,11.0,13.0,31.0,0.775,44.0,12.0,10.0,17.0,39.0,0.886,20.0,59.0,0.0,2.95,20.0,59.0,0.0,2.95,462.0,269.0,14.0,3452.0,7.47,12.83,23.0,287.7,255.0,386.0,3204.0,25.0,8.3,12.56,267.0,42.0,1032.0,1.0,24.57,42.0,1032.0,1.0,24.57,124.0,125.0,15.0,264.0,124.0,125.0,15.0,264.0,88.0,671.0,55.92,186.0,61.0,0.328,66.0,169.0,0.391,17.0,33.0,0.515,10.0,16.0,0.625
Miami (FL) (ACC),13,10-3,840.0,5243.0,6.24,45.0,403.3,989.0,4717.0,4.77,29.0,30.0,362.8,14.0,17.0,31.0,4.0,14.0,18.0,13.0,1.0,344:42,26:30,88.0,46.0,415.0,111.0,8.5,29.0,153.0,2.23,47.0,45.0,0.0,0.0,17.0,0.0,378.0,29.1,30.0,26.0,2.0,0.0,21.0,0.0,273.0,21.0,414.0,2090.0,5.05,19.0,160.8,541.0,1895.0,3.5,10.0,145.8,43.0,12.0,13.0,14.0,39.0,0.907,42.0,9.0,14.0,14.0,37.0,0.881,12.0,69.0,0.0,5.75,12.0,69.0,0.0,5.75,426.0,227.0,14.0,3153.0,7.4,13.89,26.0,242.5,256.0,448.0,2822.0,19.0,6.3,11.02,217.1,41.0,962.0,1.0,23.46,41.0,962.0,1.0,23.46,120.0,129.0,21.0,270.0,120.0,129.0,21.0,270.0,69.0,656.0,50.46,163.0,47.0,0.288,87.0,220.0,0.395,6.0,9.0,0.667,9.0,22.0,0.409
Purdue (Big Ten),13,7-6,938.0,5240.0,5.59,39.0,403.1,926.0,4881.0,5.27,31.0,32.0,375.5,11.0,10.0,21.0,6.0,11.0,17.0,4.0,0.31,376:09,28:56,68.0,26.0,307.0,81.0,6.2,33.0,216.0,2.54,40.0,35.0,1.0,0.0,17.0,0.0,328.0,25.2,32.0,28.0,0.0,0.0,15.0,1.0,267.0,20.5,447.0,1970.0,4.41,12.0,151.5,489.0,1728.0,3.53,10.0,132.9,47.0,10.0,17.0,15.0,42.0,0.894,42.0,7.0,13.0,14.0,34.0,0.81,13.0,89.0,0.0,6.85,13.0,89.0,0.0,6.85,491.0,292.0,11.0,3270.0,6.66,11.2,27.0,251.5,248.0,437.0,3153.0,21.0,7.22,12.71,242.5,26.0,609.0,0.0,23.42,26.0,609.0,0.0,23.42,88.0,138.0,24.0,250.0,88.0,138.0,24.0,250.0,75.0,658.0,50.62,186.0,62.0,0.333,74.0,206.0,0.359,13.0,23.0,0.565,13.0,23.0,0.565
Louisiana Tech (C-USA),13,7-6,915.0,5239.0,5.73,39.0,403.0,897.0,5012.0,5.59,38.0,41.0,385.5,9.0,19.0,28.0,10.0,5.0,15.0,13.0,1.0,392:21,30:10,53.0,20.0,244.0,63.0,4.8,25.0,139.0,1.92,46.0,43.0,0.0,1.0,25.0,0.0,396.0,30.5,41.0,33.0,3.0,0.0,15.0,0.0,330.0,25.4,495.0,2242.0,4.53,22.0,172.5,491.0,2296.0,4.68,21.0,176.6,54.0,19.0,9.0,18.0,46.0,0.852,41.0,17.0,3.0,10.0,30.0,0.732,,,,,,,,,420.0,233.0,5.0,2997.0,7.14,12.86,17.0,230.5,237.0,406.0,2716.0,17.0,6.69,11.46,208.9,53.0,1063.0,1.0,20.06,53.0,1063.0,1.0,20.06,,,,,,,,,,,,182.0,74.0,0.407,72.0,174.0,0.414,,,,,,
Hawaii (Mountain West),12,3-9,843.0,4832.0,5.73,34.0,402.7,814.0,5505.0,6.76,52.0,55.0,458.8,6.0,9.0,15.0,6.0,8.0,14.0,1.0,0.08,377:38,31:28,57.0,24.0,268.0,69.0,5.8,30.0,189.0,2.5,37.0,33.0,1.0,1.0,4.0,1.0,273.0,22.8,55.0,51.0,0.0,1.0,8.0,0.0,407.0,33.9,420.0,2018.0,4.8,15.0,168.2,480.0,2522.0,5.25,23.0,210.2,43.0,13.0,13.0,4.0,30.0,0.698,50.0,16.0,17.0,7.0,40.0,0.8,27.0,201.0,0.0,7.44,27.0,201.0,0.0,7.44,423.0,260.0,8.0,2814.0,6.65,10.82,19.0,234.5,213.0,334.0,2983.0,29.0,8.93,14.0,248.6,47.0,957.0,2.0,20.36,47.0,957.0,2.0,20.36,124.0,129.0,21.0,274.0,124.0,129.0,21.0,274.0,93.0,826.0,68.83,167.0,64.0,0.383,80.0,164.0,0.488,10.0,28.0,0.357,12.0,18.0,0.667
San Diego St. (Mountain West),13,10-3,827.0,5202.0,6.29,46.0,400.2,804.0,4088.0,5.08,31.0,34.0,314.5,6.0,14.0,20.0,9.0,4.0,13.0,7.0,0.54,414:52,31:54,49.0,18.0,291.0,58.0,4.5,31.0,198.0,2.38,52.0,52.0,0.0,0.0,12.0,0.0,400.0,30.8,34.0,28.0,2.0,0.0,9.0,0.0,263.0,20.2,575.0,3282.0,5.71,33.0,252.5,471.0,1765.0,3.75,17.0,135.8,43.0,19.0,8.0,9.0,36.0,0.837,33.0,12.0,7.0,6.0,25.0,0.758,16.0,162.0,1.0,10.13,16.0,162.0,1.0,10.13,252.0,150.0,4.0,1920.0,7.62,12.8,13.0,147.7,191.0,333.0,2323.0,14.0,6.98,12.16,178.7,44.0,917.0,0.0,20.84,44.0,917.0,0.0,20.84,98.0,85.0,16.0,199.0,98.0,85.0,16.0,199.0,85.0,758.0,58.31,165.0,74.0,0.448,69.0,177.0,0.39,4.0,9.0,0.444,4.0,18.0,0.222
Louisiana (Sun Belt),12,5-7,828.0,4782.0,5.78,43.0,398.5,899.0,5912.0,6.58,60.0,64.0,492.7,6.0,9.0,15.0,4.0,12.0,16.0,-1.0,-0.08,354:55,29:34,47.0,29.0,313.0,62.0,5.1,32.0,204.0,2.67,45.0,36.0,0.0,1.0,10.0,0.0,338.0,28.2,64.0,59.0,1.0,0.0,11.0,1.0,480.0,40.0,452.0,2204.0,4.88,27.0,183.7,537.0,2839.0,5.29,39.0,236.6,42.0,21.0,11.0,7.0,39.0,0.929,60.0,33.0,10.0,9.0,52.0,0.867,8.0,117.0,1.0,14.63,8.0,117.0,1.0,14.63,376.0,214.0,12.0,2578.0,6.86,12.05,16.0,214.8,236.0,362.0,3073.0,21.0,8.49,13.02,256.1,40.0,886.0,1.0,22.15,40.0,886.0,1.0,22.15,151.0,132.0,19.0,302.0,151.0,132.0,19.0,302.0,58.0,487.0,40.58,164.0,59.0,0.36,82.0,169.0,0.485,9.0,18.0,0.5,10.0,17.0,0.588
Texas (Big 12),13,7-6,1006.0,5180.0,5.15,42.0,398.5,916.0,4753.0,5.19,31.0,33.0,365.6,10.0,16.0,26.0,7.0,11.0,18.0,8.0,0.62,407:05,31:18,70.0,24.0,355.0,82.0,6.3,34.0,221.0,2.62,50.0,48.0,0.0,0.0,11.0,1.0,383.0,29.5,33.0,30.0,0.0,0.0,16.0,0.0,276.0,21.2,507.0,1815.0,3.58,24.0,139.6,462.0,1389.0,3.01,14.0,106.8,47.0,20.0,9.0,8.0,37.0,0.787,43.0,11.0,10.0,14.0,35.0,0.814,17.0,112.0,0.0,6.59,17.0,112.0,0.0,6.59,499.0,298.0,11.0,3365.0,6.74,11.29,18.0,258.8,261.0,454.0,3364.0,17.0,7.41,12.89,258.8,35.0,877.0,0.0,25.06,35.0,877.0,0.0,25.06,81.0,130.0,18.0,229.0,81.0,130.0,18.0,229.0,92.0,869.0,66.85,226.0,86.0,0.381,54.0,199.0,0.271,14.0,30.0,0.467,6.0,20.0,0.3
Nevada (Mountain West),12,3-9,813.0,4771.0,5.87,42.0,397.6,924.0,5656.0,6.12,48.0,51.0,471.3,11.0,8.0,19.0,6.0,15.0,21.0,-2.0,-0.17,308:48,25:44,68.0,28.0,307.0,82.0,6.8,16.0,92.0,1.33,45.0,40.0,2.0,0.0,8.0,0.0,338.0,28.2,51.0,50.0,0.0,0.0,17.0,0.0,407.0,33.9,362.0,1526.0,4.22,12.0,127.2,565.0,2499.0,4.42,24.0,208.3,45.0,12.0,18.0,7.0,37.0,0.822,60.0,19.0,16.0,14.0,49.0,0.817,10.0,165.0,1.0,16.5,10.0,165.0,1.0,16.5,451.0,270.0,15.0,3245.0,7.2,12.02,30.0,270.4,240.0,359.0,3157.0,24.0,8.79,13.15,263.1,27.0,625.0,1.0,23.15,27.0,625.0,1.0,23.15,142.0,133.0,24.0,299.0,142.0,133.0,24.0,299.0,58.0,519.0,43.25,166.0,66.0,0.398,77.0,174.0,0.443,11.0,28.0,0.393,12.0,22.0,0.545
Utah St. (Mountain West),13,6-7,920.0,5166.0,5.62,41.0,397.4,1002.0,5185.0,5.17,37.0,43.0,398.8,16.0,13.0,29.0,11.0,13.0,24.0,5.0,0.38,346:24,26:38,55.0,22.0,249.0,66.0,5.1,28.0,171.0,2.15,48.0,47.0,0.0,0.0,19.0,0.0,392.0,30.2,43.0,40.0,0.0,0.0,16.0,2.0,350.0,26.9,485.0,2228.0,4.59,24.0,171.4,626.0,2813.0,4.49,20.0,216.4,40.0,14.0,6.0,15.0,35.0,0.875,43.0,15.0,6.0,14.0,35.0,0.814,16.0,128.0,0.0,8.0,16.0,128.0,0.0,8.0,435.0,254.0,13.0,2938.0,6.75,11.57,17.0,226.0,209.0,376.0,2372.0,17.0,6.31,11.35,182.5,36.0,653.0,1.0,18.14,36.0,653.0,1.0,18.14,147.0,108.0,21.0,276.0,147.0,108.0,21.0,276.0,80.0,729.0,56.08,201.0,69.0,0.343,75.0,211.0,0.355,10.0,19.0,0.526,12.0,26.0,0.462
Western Ky. (C-USA),13,6-7,968.0,5146.0,5.32,42.0,395.8,888.0,4903.0,5.52,38.0,42.0,377.2,5.0,10.0,15.0,13.0,10.0,23.0,-8.0,-0.62,381:53,29:22,48.0,42.0,188.0,69.0,5.3,48.0,348.0,3.69,43.0,39.0,2.0,0.0,10.0,0.0,331.0,25.5,42.0,41.0,1.0,0.0,18.0,0.0,349.0,26.8,391.0,791.0,2.02,15.0,60.8,500.0,2214.0,4.43,27.0,170.3,50.0,16.0,15.0,6.0,37.0,0.74,44.0,21.0,4.0,14.0,39.0,0.886,,,,,,,,,577.0,381.0,10.0,4355.0,7.55,11.43,27.0,335.0,227.0,388.0,2689.0,11.0,6.93,11.85,206.8,36.0,722.0,0.0,20.06,36.0,722.0,0.0,20.06,,,,,,,,,,,,193.0,85.0,0.44,83.0,191.0,0.435,,,,,,
Indiana (Big Ten),12,5-7,951.0,4749.0,4.99,36.0,395.8,829.0,4081.0,4.92,36.0,39.0,340.1,8.0,5.0,13.0,7.0,13.0,20.0,-7.0,-0.58,340:37,28:23,68.0,38.0,348.0,87.0,7.3,29.0,211.0,2.42,39.0,38.0,0.0,0.0,16.0,1.0,322.0,26.8,39.0,38.0,1.0,0.0,10.0,0.0,304.0,25.3,449.0,1561.0,3.48,11.0,130.1,497.0,1925.0,3.87,18.0,160.4,44.0,11.0,16.0,11.0,38.0,0.864,40.0,15.0,11.0,9.0,35.0,0.875,25.0,124.0,1.0,4.96,25.0,124.0,1.0,4.96,502.0,306.0,13.0,3188.0,6.35,10.42,25.0,265.7,181.0,332.0,2156.0,18.0,6.49,11.91,179.7,26.0,647.0,1.0,24.88,26.0,647.0,1.0,24.88,98.0,84.0,28.0,210.0,98.0,84.0,28.0,210.0,71.0,707.0,58.92,211.0,80.0,0.379,55.0,184.0,0.299,9.0,19.0,0.474,9.0,17.0,0.529
Middle Tenn. (C-USA),13,7-6,900.0,5114.0,5.68,38.0,393.4,939.0,4645.0,4.95,37.0,39.0,357.3,6.0,5.0,11.0,6.0,17.0,23.0,-12.0,-0.92,382:47,29:26,76.0,40.0,387.0,96.0,7.4,25.0,176.0,1.92,41.0,39.0,0.0,0.0,15.0,1.0,332.0,25.5,39.0,37.0,0.0,0.0,16.0,1.0,321.0,24.7,427.0,1850.0,4.33,15.0,142.3,504.0,1743.0,3.46,19.0,134.1,35.0,12.0,10.0,6.0,28.0,0.8,52.0,18.0,11.0,15.0,44.0,0.846,,,,,,,,,473.0,282.0,17.0,3264.0,6.9,11.57,23.0,251.1,269.0,435.0,2902.0,18.0,6.67,10.79,223.2,29.0,766.0,0.0,26.41,29.0,766.0,0.0,26.41,,,,,,,,,,,,178.0,67.0,0.376,71.0,204.0,0.348,,,,,,
Fresno St. (Mountain West),14,10-4,952.0,5501.0,5.78,41.0,392.9,924.0,4488.0,4.86,27.0,30.0,320.6,12.0,9.0,21.0,6.0,7.0,13.0,8.0,0.57,437:56,31:16,79.0,22.0,341.0,90.0,6.4,10.0,69.0,0.71,43.0,41.0,0.0,0.0,25.0,3.0,380.0,27.1,30.0,27.0,1.0,0.0,14.0,0.0,251.0,17.9,515.0,2170.0,4.21,22.0,155.0,463.0,1588.0,3.43,13.0,113.4,53.0,20.0,9.0,18.0,47.0,0.887,39.0,11.0,11.0,11.0,33.0,0.846,13.0,188.0,1.0,14.46,13.0,188.0,1.0,14.46,437.0,268.0,7.0,3331.0,7.62,12.43,19.0,237.9,275.0,461.0,2900.0,14.0,6.29,10.55,207.1,39.0,707.0,0.0,18.13,39.0,707.0,0.0,18.13,92.0,132.0,15.0,239.0,92.0,132.0,15.0,239.0,74.0,610.0,43.57,191.0,68.0,0.356,70.0,201.0,0.348,10.0,15.0,0.667,7.0,24.0,0.292
