Team,Games,Win-Loss,Off Plays,Off Yards,Off Yards/Play,Off TDs,Off Yards per Game,Def Plays,Yards Allowed,Yards/Play Allowed,Off TDs Allowed,Total TDs Allowed,Yards Per Game Allowed,Fumbles Recovered,Opponents Intercepted,Turnovers Gain,Fumbles Lost,Interceptions Thrown,Turnovers Lost,Turnover Margin,Avg Turnover Margin per Game,Time of Possession,Average Time of Possession per Game,Solo Tackle For Loss,Assist Tackle For Loss,Tackle for Loss Yards,Total Tackle For Loss,Tackle For Loss Per Game,Sacks,Sack Yards,Average Sacks per Game,Touchdowns,PAT,2 Point Conversions,Defensive Points,Feild Goals,Safety,Total Points,Points Per Game,Touchdowns Allowed,Opponent Extra Points,2 Point Conversions Allowed,Opp Deflected Extra Points,Opp Feild Goals Made,Opp Safety,Points Allowed,Avg Points per Game Allowed,Rush Attempts,Rush Yds,Yards/Rush,Rushing TD,Rushing Yards per Game,Opp Rush Attempts,Opp Rush Yards Alloweed,Yds/Rush Allowed,Opp Rush Touchdowns Allowed,Rush Yards Per Game Allowed,Redzone Attempts,Redzone Rush TD,Redzone Pass TD,Redzone Field Goals Made,Redzone Scores,Redzone Points,Opp Redzone Attempts,Opp Redzone Rush TD Allowed,Opp Redzone Pass Touchdowns Allowed,Opp Redzone Field Goals Made,Opp Redzone Scores,Redzone Points Allowed,Punt Returns,Net Punt Return Yards,Punt Return Touchdowns,Avg Yards Per Punt Return,Opp Punt Returns,Opp Net Punt Return Yards,Opp Punt Return Touchdowns Allowed,Avg Yards Allowed per Punt Return,Pass Attempts,Pass Completions,Passing Interceptions Thrown,Pass Yards,Pass Yards/Attempt,Yards/Completion,Pass Touchdowns,Pass Yards Per Game,Opp Completions Allowed,Opp Pass Attempts,Opp Pass Yds Allowed,Opp Pass TDs Allowed,Yards/Attempt Allowed,Yards/Completion Allowed,Pass Yards Per Game Allowed,Kickoffs Returned,Kickoff Return Yards,Kickoff Return Touchdowns,Avg Yard per Kickoff Return,Opp Kickoff Returns,Opponent Kickoff Return Yards,Opp Kickoff Return Touchdowns Allowed,Avg Yards per Kickoff Return Allowed,First Down Runs,First Down Passes,First Down Penalties,First Downs,Opp First Down Runs,Opp First Down Passes,Opp First Down Penalties,Opp First Downs,Penalties,Penalty Yards,Penalty Yards Per Game,3rd Attempts,3rd Conversions,3rd Percent,Opp 3rd Conversion,Opp 3rd Attempt,Opponent 3rd Percent,4th Attempts,4th Conversions,4th Percent,Opp 4th Conversion,Opp 4th Attempt,Opponent 4th Percent
UConn (AAC),12,3-9,827.0,3823.0,4.62,28.0,318.6,836.0,4615.0,5.52,40.0,46.0,384.6,11.0,13.0,24.0,7.0,18.0,25.0,-1.0,-0.08,347:00,28:55,49.0,34.0,243.0,66.0,5.5,42.0,284.0,3.5,31.0,27.0,2.0,0.0,10.0,0.0,247.0,20.6,46.0,43.0,0.0,0.0,14.0,1.0,363.0,30.3,388.0,1013.0,2.61,12.0,84.4,440.0,1625.0,3.69,17.0,135.4,33.0,11.0,9.0,8.0,28.0,0.848,45.0,15.0,15.0,8.0,38.0,0.844,28.0,197.0,1.0,7.04,28.0,197.0,1.0,7.04,439.0,241.0,18.0,2810.0,6.4,11.66,16.0,234.2,221.0,396.0,2990.0,23.0,7.55,13.53,249.2,43.0,1052.0,0.0,24.47,43.0,1052.0,0.0,24.47,84.0,129.0,20.0,233.0,84.0,129.0,20.0,233.0,56.0,493.0,41.08,184.0,63.0,0.342,68.0,177.0,0.384,11.0,20.0,0.55,8.0,20.0,0.4
Florida (SEC),12,4-8,793.0,3800.0,4.79,25.0,316.7,712.0,3771.0,5.3,26.0,27.0,314.3,8.0,10.0,18.0,11.0,9.0,20.0,-2.0,-0.17,405:48,33:49,54.0,14.0,249.0,61.0,5.1,27.0,227.0,2.25,27.0,24.0,1.0,0.0,12.0,1.0,226.0,18.8,27.0,25.0,0.0,0.0,22.0,0.0,253.0,21.1,482.0,1749.0,3.63,14.0,145.8,393.0,1709.0,4.35,17.0,142.4,43.0,13.0,6.0,11.0,30.0,0.698,39.0,15.0,4.0,13.0,32.0,0.821,13.0,49.0,0.0,3.77,13.0,49.0,0.0,3.77,311.0,199.0,9.0,2051.0,6.59,10.31,11.0,170.9,159.0,319.0,2062.0,9.0,6.46,12.97,171.8,32.0,525.0,0.0,16.41,32.0,525.0,0.0,16.41,87.0,83.0,22.0,192.0,87.0,83.0,22.0,192.0,89.0,711.0,59.25,172.0,67.0,0.39,51.0,150.0,0.34,11.0,18.0,0.611,8.0,17.0,0.471
Southern Miss. (C-USA),12,1-11,820.0,3786.0,4.62,24.0,315.5,890.0,5226.0,5.87,62.0,68.0,435.5,13.0,6.0,19.0,12.0,26.0,38.0,-19.0,-1.58,327:25,27:17,60.0,36.0,252.0,78.0,6.5,36.0,235.0,3.0,24.0,24.0,0.0,0.0,11.0,2.0,205.0,17.1,68.0,61.0,1.0,0.0,10.0,1.0,503.0,41.9,335.0,875.0,2.61,5.0,72.9,567.0,2695.0,4.75,38.0,224.6,34.0,5.0,12.0,8.0,25.0,0.735,56.0,32.0,14.0,7.0,53.0,0.946,,,,,,,,,485.0,249.0,26.0,2911.0,6.0,11.69,19.0,242.6,212.0,323.0,2531.0,24.0,7.84,11.94,210.9,,,,,,,,,136.0,131.0,21.0,288.0,136.0,131.0,21.0,288.0,67.0,508.0,42.33,179.0,53.0,0.296,79.0,172.0,0.459,7.0,16.0,0.438,12.0,15.0,0.8
Tulane (C-USA),13,7-6,870.0,4053.0,4.66,34.0,311.8,931.0,4577.0,4.92,30.0,33.0,352.1,16.0,19.0,35.0,8.0,16.0,24.0,11.0,0.85,390:37,30:02,76.0,68.0,439.0,110.0,8.5,32.0,167.0,2.46,39.0,38.0,0.0,0.0,16.0,1.0,322.0,24.8,33.0,32.0,0.0,0.0,16.0,0.0,278.0,21.4,461.0,1649.0,3.58,15.0,126.8,504.0,1608.0,3.19,17.0,123.7,41.0,13.0,12.0,8.0,33.0,0.805,49.0,12.0,9.0,15.0,36.0,0.735,,,,,,,,,409.0,219.0,16.0,2404.0,5.88,10.98,19.0,184.9,240.0,427.0,2969.0,13.0,6.95,12.37,228.4,,,,,,,,,85.0,142.0,26.0,253.0,85.0,142.0,26.0,253.0,92.0,815.0,62.69,192.0,69.0,0.359,84.0,213.0,0.394,6.0,11.0,0.545,6.0,10.0,0.6
Memphis (AAC),12,3-9,799.0,3738.0,4.68,23.0,311.5,857.0,4448.0,5.19,34.0,37.0,370.7,7.0,11.0,18.0,15.0,11.0,26.0,-8.0,-0.67,360:10,30:00,67.0,22.0,292.0,78.0,6.5,28.0,213.0,2.33,27.0,24.0,0.0,0.0,16.0,0.0,234.0,19.5,37.0,35.0,1.0,0.0,12.0,0.0,295.0,24.6,438.0,1660.0,3.79,14.0,138.3,421.0,1396.0,3.32,16.0,116.3,38.0,13.0,9.0,10.0,32.0,0.842,44.0,15.0,10.0,9.0,34.0,0.773,20.0,136.0,1.0,6.8,20.0,136.0,1.0,6.8,361.0,206.0,11.0,2078.0,5.76,10.09,9.0,173.2,265.0,436.0,3052.0,18.0,7.0,11.52,254.3,28.0,590.0,0.0,21.07,28.0,590.0,0.0,21.07,86.0,138.0,26.0,250.0,86.0,138.0,26.0,250.0,92.0,862.0,71.83,173.0,53.0,0.306,83.0,189.0,0.439,13.0,27.0,0.481,10.0,19.0,0.526
Kansas (Big 12),12,3-9,825.0,3534.0,4.28,21.0,294.5,892.0,5191.0,5.82,45.0,48.0,432.6,10.0,14.0,24.0,11.0,12.0,23.0,1.0,0.08,356:44,29:43,60.0,26.0,274.0,73.0,6.1,30.0,227.0,2.5,22.0,19.0,0.0,0.0,11.0,0.0,184.0,15.3,48.0,45.0,0.0,1.0,15.0,1.0,382.0,31.8,496.0,1849.0,3.73,12.0,154.1,485.0,2287.0,4.72,25.0,190.6,33.0,10.0,4.0,9.0,23.0,0.697,52.0,20.0,11.0,13.0,44.0,0.846,35.0,172.0,0.0,4.91,35.0,172.0,0.0,4.91,329.0,154.0,12.0,1685.0,5.12,10.94,9.0,140.4,235.0,407.0,2904.0,20.0,7.14,12.36,242.0,22.0,492.0,1.0,22.36,22.0,492.0,1.0,22.36,108.0,135.0,23.0,266.0,108.0,135.0,23.0,266.0,88.0,713.0,59.42,190.0,53.0,0.279,73.0,179.0,0.408,7.0,28.0,0.25,2.0,7.0,0.286
Wake Forest (ACC),12,4-8,802.0,3488.0,4.35,25.0,290.7,878.0,4394.0,5.0,33.0,36.0,366.2,9.0,12.0,21.0,9.0,14.0,23.0,-2.0,-0.17,356:15,29:41,50.0,32.0,287.0,66.0,5.5,25.0,192.0,2.08,28.0,26.0,1.0,0.0,8.0,0.0,220.0,18.3,36.0,35.0,0.0,0.0,12.0,1.0,289.0,24.1,388.0,1129.0,2.91,11.0,94.1,461.0,1718.0,3.73,13.0,143.2,28.0,10.0,8.0,5.0,23.0,0.821,47.0,13.0,12.0,12.0,37.0,0.787,20.0,166.0,0.0,8.3,20.0,166.0,0.0,8.3,414.0,219.0,14.0,2359.0,5.7,10.77,14.0,196.6,262.0,417.0,2676.0,20.0,6.42,10.21,223.0,37.0,844.0,1.0,22.81,37.0,844.0,1.0,22.81,99.0,113.0,19.0,231.0,99.0,113.0,19.0,231.0,71.0,596.0,49.67,184.0,65.0,0.353,69.0,190.0,0.363,10.0,12.0,0.833,11.0,21.0,0.524
Purdue (Big Ten),12,1-11,745.0,3395.0,4.56,21.0,282.9,886.0,5519.0,6.23,55.0,61.0,459.9,6.0,13.0,19.0,9.0,13.0,22.0,-3.0,-0.25,330:58,27:34,48.0,14.0,181.0,55.0,4.6,38.0,265.0,3.17,23.0,21.0,0.0,0.0,6.0,1.0,179.0,14.9,61.0,61.0,0.0,0.0,9.0,1.0,456.0,38.0,319.0,805.0,2.52,6.0,67.1,529.0,2825.0,5.34,28.0,235.4,26.0,4.0,11.0,4.0,19.0,0.731,56.0,23.0,21.0,8.0,52.0,0.929,23.0,75.0,0.0,3.26,23.0,75.0,0.0,3.26,426.0,235.0,13.0,2590.0,6.08,11.02,15.0,215.8,233.0,357.0,2694.0,27.0,7.55,11.56,224.5,31.0,760.0,1.0,24.52,31.0,760.0,1.0,24.52,162.0,119.0,14.0,295.0,162.0,119.0,14.0,295.0,61.0,515.0,42.92,172.0,53.0,0.308,95.0,168.0,0.565,12.0,25.0,0.48,10.0,18.0,0.556
Massachusetts (MAC),12,1-11,787.0,3379.0,4.29,14.0,281.6,788.0,5199.0,6.6,45.0,50.0,433.3,11.0,8.0,19.0,8.0,18.0,26.0,-7.0,-0.58,353:21,29:26,30.0,32.0,133.0,46.0,3.8,16.0,74.0,1.33,15.0,14.0,0.0,0.0,12.0,0.0,140.0,11.7,50.0,49.0,0.0,0.0,15.0,1.0,396.0,33.0,448.0,1502.0,3.35,5.0,125.2,480.0,2586.0,5.39,23.0,215.5,21.0,5.0,5.0,5.0,15.0,0.714,43.0,14.0,9.0,12.0,35.0,0.814,20.0,108.0,0.0,5.4,20.0,108.0,0.0,5.4,339.0,177.0,18.0,1877.0,5.54,10.6,9.0,156.4,189.0,308.0,2613.0,22.0,8.48,13.83,217.8,29.0,679.0,0.0,23.41,29.0,679.0,0.0,23.41,125.0,116.0,14.0,255.0,125.0,116.0,14.0,255.0,60.0,520.0,43.33,186.0,67.0,0.36,59.0,146.0,0.404,9.0,22.0,0.409,9.0,19.0,0.474
South Fla. (AAC),12,2-10,716.0,3066.0,4.28,11.0,255.5,777.0,4209.0,5.42,35.0,43.0,350.8,13.0,11.0,24.0,12.0,16.0,28.0,-4.0,-0.33,346:52,28:54,80.0,22.0,335.0,91.0,7.6,33.0,202.0,2.75,16.0,15.0,0.0,0.0,18.0,0.0,165.0,13.8,43.0,41.0,0.0,0.0,14.0,1.0,343.0,28.6,359.0,1064.0,2.96,4.0,88.7,435.0,1677.0,3.86,16.0,139.8,19.0,3.0,4.0,7.0,14.0,0.737,45.0,14.0,10.0,11.0,35.0,0.778,26.0,138.0,0.0,5.31,26.0,138.0,0.0,5.31,357.0,166.0,16.0,2002.0,5.61,12.06,7.0,166.8,215.0,342.0,2532.0,19.0,7.4,11.78,211.0,26.0,658.0,0.0,25.31,26.0,658.0,0.0,25.31,100.0,114.0,24.0,238.0,100.0,114.0,24.0,238.0,102.0,861.0,71.75,172.0,48.0,0.279,60.0,154.0,0.39,5.0,16.0,0.313,5.0,9.0,0.556
Miami (OH) (MAC),12,0-12,737.0,2710.0,3.68,13.0,225.8,915.0,5811.0,6.35,52.0,55.0,484.3,8.0,10.0,18.0,10.0,11.0,21.0,-3.0,-0.25,331:59,27:39,46.0,32.0,164.0,62.0,5.2,50.0,311.0,4.17,14.0,12.0,0.0,0.0,7.0,0.0,117.0,9.8,55.0,54.0,1.0,0.0,14.0,0.0,428.0,35.7,451.0,1219.0,2.7,5.0,101.6,528.0,2680.0,5.08,23.0,223.3,19.0,5.0,5.0,2.0,12.0,0.632,68.0,23.0,18.0,13.0,54.0,0.794,51.0,495.0,0.0,9.71,51.0,495.0,0.0,9.71,286.0,131.0,11.0,1491.0,5.21,11.38,8.0,124.3,254.0,387.0,3131.0,29.0,8.09,12.33,260.9,25.0,356.0,0.0,14.24,25.0,356.0,0.0,14.24,155.0,145.0,9.0,309.0,155.0,145.0,9.0,309.0,52.0,410.0,34.17,167.0,41.0,0.246,80.0,166.0,0.482,11.0,26.0,0.423,9.0,12.0,0.75
FIU (C-USA),12,1-11,738.0,2628.0,3.56,13.0,219.0,784.0,5156.0,6.58,54.0,57.0,429.7,7.0,7.0,14.0,10.0,10.0,20.0,-6.0,-0.5,370:35,30:52,48.0,18.0,192.0,57.0,4.8,52.0,360.0,4.33,13.0,12.0,0.0,0.0,9.0,0.0,117.0,9.8,57.0,51.0,1.0,0.0,15.0,2.0,444.0,37.0,445.0,915.0,2.06,5.0,76.3,467.0,2465.0,5.28,26.0,205.4,25.0,5.0,7.0,6.0,18.0,0.72,52.0,18.0,13.0,15.0,46.0,0.885,,,,,,,,,293.0,153.0,10.0,1713.0,5.85,11.2,8.0,142.8,206.0,317.0,2691.0,28.0,8.49,13.06,224.3,,,,,,,,,120.0,111.0,25.0,256.0,120.0,111.0,25.0,256.0,57.0,494.0,41.17,173.0,39.0,0.225,60.0,151.0,0.397,10.0,23.0,0.435,7.0,11.0,0.636
Old Dominion (FBS Independent),12,8-4,920.0,6228.0,6.77,66.0,519.0,860.0,5426.0,6.31,51.0,54.0,452.2,9.0,8.0,17.0,6.0,8.0,14.0,3.0,0.25,337:02,28:05,61.0,34.0,234.0,78.0,6.5,23.0,153.0,1.92,67.0,65.0,1.0,0.0,13.0,0.0,508.0,42.3,54.0,52.0,0.0,0.0,10.0,1.0,408.0,34.0,401.0,1915.0,4.78,29.0,159.6,507.0,2363.0,4.66,28.0,196.9,68.0,27.0,21.0,11.0,59.0,0.868,48.0,21.0,11.0,6.0,38.0,0.792,13.0,372.0,1.0,28.62,13.0,372.0,1.0,28.62,519.0,363.0,8.0,4313.0,8.31,11.88,37.0,359.4,224.0,353.0,3063.0,23.0,8.68,13.67,255.3,46.0,1178.0,1.0,25.61,46.0,1178.0,1.0,25.61,121.0,132.0,20.0,273.0,121.0,132.0,20.0,273.0,74.0,649.0,54.08,163.0,76.0,0.466,80.0,166.0,0.482,11.0,23.0,0.478,7.0,20.0,0.35
Ga. Southern (FBS Independent),11,7-4,728.0,4966.0,6.82,50.0,451.5,709.0,3965.0,5.59,31.0,32.0,360.5,2.0,10.0,12.0,13.0,4.0,17.0,-5.0,-0.45,347:12,31:33,43.0,16.0,165.0,51.0,4.6,8.0,37.0,0.73,50.0,43.0,1.0,0.0,7.0,1.0,368.0,33.5,32.0,24.0,2.0,0.0,11.0,1.0,255.0,23.2,626.0,3964.0,6.33,44.0,360.4,400.0,1764.0,4.41,15.0,160.4,46.0,34.0,2.0,4.0,40.0,0.87,33.0,11.0,5.0,9.0,25.0,0.758,5.0,34.0,0.0,6.8,5.0,34.0,0.0,6.8,102.0,52.0,4.0,1002.0,9.82,19.27,6.0,91.1,167.0,309.0,2201.0,16.0,7.12,13.18,200.1,40.0,832.0,0.0,20.8,40.0,832.0,0.0,20.8,90.0,91.0,20.0,201.0,90.0,91.0,20.0,201.0,67.0,638.0,58.0,140.0,71.0,0.507,57.0,155.0,0.368,11.0,19.0,0.579,10.0,19.0,0.526
UTSA (C-USA),12,7-5,838.0,5014.0,5.98,36.0,417.8,841.0,4516.0,5.37,35.0,40.0,376.3,6.0,8.0,14.0,8.0,13.0,21.0,-7.0,-0.58,388:49,32:24,42.0,16.0,187.0,50.0,4.2,18.0,96.0,1.5,39.0,38.0,1.0,0.0,11.0,0.0,307.0,25.6,40.0,38.0,1.0,0.0,12.0,0.0,316.0,26.3,426.0,2105.0,4.94,23.0,175.4,429.0,1717.0,4.0,15.0,143.1,41.0,16.0,9.0,10.0,35.0,0.854,40.0,14.0,12.0,9.0,35.0,0.875,,,,,,,,,412.0,259.0,13.0,2909.0,7.06,11.23,13.0,242.4,241.0,412.0,2799.0,20.0,6.79,11.61,233.3,,,,,,,,,106.0,129.0,23.0,258.0,106.0,129.0,23.0,258.0,75.0,666.0,55.5,166.0,75.0,0.452,77.0,172.0,0.448,10.0,13.0,0.769,6.0,17.0,0.353
App State (FBS Independent),12,4-8,845.0,4917.0,5.82,34.0,409.8,835.0,4806.0,5.76,40.0,44.0,400.5,8.0,10.0,18.0,10.0,7.0,17.0,1.0,0.08,352:18,29:21,38.0,38.0,146.0,57.0,4.8,20.0,150.0,1.67,35.0,32.0,1.0,0.0,13.0,0.0,283.0,23.6,44.0,42.0,0.0,0.0,10.0,0.0,336.0,28.0,428.0,1656.0,3.87,18.0,138.0,540.0,2643.0,4.89,25.0,220.3,40.0,16.0,8.0,8.0,32.0,0.8,49.0,22.0,9.0,8.0,39.0,0.796,19.0,121.0,0.0,6.37,19.0,121.0,0.0,6.37,417.0,291.0,7.0,3261.0,7.82,11.21,16.0,271.8,188.0,295.0,2163.0,15.0,7.33,11.51,180.3,31.0,730.0,1.0,23.55,31.0,730.0,1.0,23.55,139.0,95.0,12.0,246.0,139.0,95.0,12.0,246.0,81.0,664.0,55.33,166.0,71.0,0.428,77.0,167.0,0.461,8.0,20.0,0.4,12.0,19.0,0.632
Georgia St. (Sun Belt),12,0-12,794.0,4263.0,5.37,27.0,355.3,888.0,5598.0,6.3,55.0,59.0,466.5,8.0,6.0,14.0,11.0,12.0,23.0,-9.0,-0.75,335:34,27:57,48.0,28.0,171.0,62.0,5.2,32.0,189.0,2.67,29.0,27.0,0.0,0.0,8.0,0.0,225.0,18.8,59.0,56.0,0.0,0.0,10.0,0.0,440.0,36.7,364.0,1227.0,3.37,9.0,102.3,542.0,2655.0,4.9,28.0,221.3,27.0,7.0,9.0,5.0,21.0,0.778,53.0,25.0,14.0,7.0,46.0,0.868,13.0,199.0,1.0,15.31,13.0,199.0,1.0,15.31,430.0,218.0,12.0,3036.0,7.06,13.93,18.0,253.0,223.0,346.0,2943.0,27.0,8.51,13.2,245.3,32.0,703.0,1.0,21.97,32.0,703.0,1.0,21.97,135.0,132.0,11.0,278.0,135.0,132.0,11.0,278.0,77.0,569.0,47.42,181.0,60.0,0.331,88.0,175.0,0.503,9.0,20.0,0.45,6.0,16.0,0.375
Eastern Ill. (OVC),14,12-2,1219.0,8253.0,6.77,90.0,589.5,1067.0,5238.0,4.91,38.0,40.0,374.1,23.0,14.0,37.0,13.0,10.0,23.0,14.0,1.0,389:32,27:49,69.0,60.0,377.0,99.0,7.1,20.0,127.0,1.43,95.0,78.0,2.0,0.0,7.0,1.0,675.0,48.2,40.0,35.0,0.0,0.0,14.0,1.0,319.0,22.8,611.0,3040.0,4.98,35.0,217.1,565.0,2381.0,4.21,17.0,170.1,69.0,26.0,26.0,7.0,59.0,0.855,58.0,14.0,18.0,11.0,43.0,0.741,17.0,126.0,1.0,7.41,17.0,126.0,1.0,7.41,608.0,395.0,10.0,5213.0,8.57,13.2,55.0,372.4,271.0,502.0,2857.0,21.0,5.69,10.54,204.1,73.0,1097.0,1.0,15.03,73.0,1097.0,1.0,15.03,123.0,127.0,26.0,276.0,123.0,127.0,26.0,276.0,136.0,1055.0,75.36,230.0,102.0,0.443,77.0,231.0,0.333,28.0,46.0,0.609,14.0,36.0,0.389
SFA (Southland),12,3-9,1044.0,6864.0,6.57,58.0,572.0,963.0,6338.0,6.58,69.0,80.0,528.2,6.0,17.0,23.0,12.0,22.0,34.0,-11.0,-0.9,335:15,27:56,52.0,40.0,255.0,72.0,6.0,8.0,63.0,0.67,60.0,58.0,0.0,0.0,14.0,1.0,462.0,38.5,80.0,70.0,4.0,0.0,10.0,2.0,592.0,49.3,422.0,2196.0,5.2,21.0,183.0,507.0,2282.0,4.5,33.0,190.2,68.0,19.0,20.0,13.0,52.0,0.765,58.0,26.0,17.0,9.0,52.0,0.897,11.0,127.0,2.0,11.55,11.0,127.0,2.0,11.55,622.0,373.0,22.0,4668.0,7.5,12.51,37.0,389.0,290.0,456.0,4056.0,36.0,8.89,13.99,338.0,70.0,1714.0,4.0,24.49,70.0,1714.0,4.0,24.49,119.0,149.0,32.0,300.0,119.0,149.0,32.0,300.0,105.0,926.0,77.17,188.0,67.0,0.356,70.0,182.0,0.385,11.0,29.0,0.379,11.0,18.0,0.611
Portland St. (Big Sky),12,6-6,923.0,6486.0,7.03,57.0,540.5,955.0,5162.0,5.41,40.0,41.0,430.2,9.0,12.0,21.0,13.0,16.0,29.0,-8.0,-0.7,352:12,29:21,69.0,44.0,292.0,91.0,7.6,10.0,51.0,0.83,59.0,52.0,1.0,0.0,3.0,1.0,419.0,34.9,41.0,39.0,0.0,0.0,15.0,0.0,330.0,27.5,558.0,3330.0,5.97,36.0,277.5,485.0,1698.0,3.5,15.0,141.5,58.0,29.0,10.0,1.0,40.0,0.69,49.0,14.0,15.0,11.0,40.0,0.816,17.0,87.0,0.0,5.12,17.0,87.0,0.0,5.12,365.0,189.0,16.0,3156.0,8.65,16.7,21.0,263.0,267.0,470.0,3464.0,25.0,7.37,12.97,288.7,53.0,790.0,0.0,14.91,53.0,790.0,0.0,14.91,101.0,141.0,27.0,269.0,101.0,141.0,27.0,269.0,109.0,976.0,81.33,178.0,72.0,0.404,79.0,213.0,0.371,12.0,29.0,0.414,12.0,25.0,0.48
Eastern Wash. (Big Sky),15,12-3,1036.0,8002.0,7.72,80.0,533.5,1153.0,6866.0,5.95,55.0,56.0,457.7,11.0,16.0,27.0,11.0,15.0,26.0,1.0,0.1,423:55,28:15,63.0,36.0,328.0,81.0,5.4,27.0,170.0,1.8,83.0,74.0,1.0,0.0,6.0,0.0,592.0,39.5,56.0,46.0,3.0,0.0,12.0,0.0,424.0,28.3,521.0,2755.0,5.29,22.0,183.7,616.0,2710.0,4.4,27.0,180.7,60.0,18.0,26.0,6.0,50.0,0.833,61.0,23.0,17.0,10.0,50.0,0.82,24.0,215.0,0.0,8.96,24.0,215.0,0.0,8.96,515.0,338.0,15.0,5247.0,10.19,15.52,58.0,349.8,352.0,537.0,4156.0,28.0,7.74,11.81,277.1,71.0,1378.0,0.0,19.41,71.0,1378.0,0.0,19.41,153.0,187.0,29.0,369.0,153.0,187.0,29.0,369.0,95.0,976.0,65.07,183.0,88.0,0.481,94.0,224.0,0.42,13.0,24.0,0.542,16.0,23.0,0.696
Jacksonville (Pioneer),11,5-6,818.0,5750.0,7.03,57.0,522.7,861.0,4922.0,5.72,46.0,50.0,447.5,13.0,8.0,21.0,12.0,16.0,28.0,-7.0,-0.6,294:50,26:48,62.0,34.0,323.0,79.0,7.2,32.0,210.0,2.91,61.0,61.0,0.0,0.0,11.0,0.0,460.0,41.8,50.0,45.0,0.0,0.0,10.0,0.0,375.0,34.1,385.0,2103.0,5.46,24.0,191.2,548.0,2721.0,4.97,30.0,247.4,44.0,18.0,14.0,7.0,39.0,0.886,48.0,28.0,6.0,9.0,43.0,0.896,15.0,137.0,1.0,9.13,15.0,137.0,1.0,9.13,433.0,236.0,16.0,3647.0,8.42,15.45,33.0,331.5,170.0,313.0,2201.0,16.0,7.03,12.95,200.1,53.0,1082.0,0.0,20.42,53.0,1082.0,0.0,20.42,137.0,97.0,23.0,257.0,137.0,97.0,23.0,257.0,106.0,928.0,84.36,158.0,63.0,0.399,71.0,179.0,0.397,7.0,17.0,0.412,10.0,19.0,0.526
Prairie View (SWAC),12,6-6,1026.0,6211.0,6.05,62.0,517.6,916.0,5858.0,6.4,56.0,58.0,488.2,12.0,12.0,24.0,8.0,13.0,21.0,3.0,0.3,353:57,29:29,55.0,54.0,332.0,82.0,6.8,19.0,116.0,1.58,64.0,62.0,0.0,0.0,6.0,2.0,468.0,39.0,58.0,48.0,1.0,0.0,11.0,0.0,431.0,35.9,507.0,2591.0,5.11,31.0,215.9,461.0,2392.0,5.19,30.0,199.3,65.0,26.0,21.0,5.0,52.0,0.8,57.0,23.0,14.0,11.0,48.0,0.842,16.0,262.0,0.0,16.38,16.0,262.0,0.0,16.38,519.0,343.0,13.0,3620.0,6.97,10.55,31.0,301.7,257.0,455.0,3466.0,26.0,7.62,13.49,288.8,51.0,1107.0,0.0,21.71,51.0,1107.0,0.0,21.71,117.0,148.0,14.0,279.0,117.0,148.0,14.0,279.0,111.0,981.0,81.75,198.0,96.0,0.485,76.0,189.0,0.402,12.0,21.0,0.571,12.0,23.0,0.522
Fordham (Patriot),14,12-2,1110.0,7214.0,6.5,62.0,515.3,966.0,5553.0,5.75,46.0,47.0,396.6,19.0,21.0,40.0,15.0,13.0,28.0,12.0,0.9,439:53,31:25,59.0,26.0,305.0,72.0,5.1,33.0,181.0,2.36,67.0,63.0,2.0,0.0,19.0,0.0,526.0,37.6,47.0,37.0,2.0,0.0,10.0,1.0,355.0,25.4,546.0,2162.0,3.96,24.0,154.4,539.0,2834.0,5.26,27.0,202.4,67.0,23.0,18.0,14.0,55.0,0.821,52.0,21.0,11.0,7.0,39.0,0.75,13.0,41.0,0.0,3.15,13.0,41.0,0.0,3.15,564.0,398.0,13.0,5052.0,8.96,12.69,38.0,360.9,231.0,427.0,2719.0,19.0,6.37,11.77,194.2,90.0,1940.0,0.0,21.56,90.0,1940.0,0.0,21.56,145.0,126.0,23.0,294.0,145.0,126.0,23.0,294.0,105.0,890.0,63.57,210.0,105.0,0.5,78.0,189.0,0.413,10.0,18.0,0.556,7.0,14.0,0.5
Princeton (Ivy League),10,8-2,896.0,5116.0,5.71,56.0,511.6,713.0,3457.0,4.85,28.0,32.0,345.7,7.0,16.0,23.0,8.0,5.0,13.0,10.0,1.0,311:07,31:06,55.0,30.0,325.0,70.0,7.0,8.0,64.0,0.8,59.0,45.0,7.0,0.0,8.0,0.0,437.0,43.7,32.0,25.0,0.0,0.0,9.0,1.0,246.0,24.6,453.0,2178.0,4.81,29.0,217.8,339.0,1265.0,3.73,14.0,126.5,63.0,25.0,23.0,7.0,55.0,0.873,28.0,11.0,7.0,7.0,25.0,0.893,13.0,98.0,1.0,7.54,13.0,98.0,1.0,7.54,443.0,286.0,5.0,2938.0,6.63,10.27,27.0,293.8,202.0,374.0,2192.0,14.0,5.86,10.85,219.2,58.0,1183.0,0.0,20.4,58.0,1183.0,0.0,20.4,63.0,96.0,16.0,175.0,63.0,96.0,16.0,175.0,57.0,503.0,50.3,170.0,76.0,0.447,49.0,150.0,0.327,13.0,23.0,0.565,4.0,9.0,0.444
