Team,Games,Win-Loss,Off Plays,Off Yards,Off Yards/Play,Off TDs,Off Yards per Game,Def Plays,Yards Allowed,Yards/Play Allowed,Off TDs Allowed,Total TDs Allowed,Yards Per Game Allowed,Fumbles Recovered,Opponents Intercepted,Turnovers Gain,Fumbles Lost,Interceptions Thrown,Turnovers Lost,Turnover Margin,Avg Turnover Margin per Game,Time of Possession,Average Time of Possession per Game,Solo Tackle For Loss,Assist Tackle For Loss,Tackle for Loss Yards,Total Tackle For Loss,Tackle For Loss Per Game,Sacks,Sack Yards,Average Sacks per Game,Touchdowns,PAT,2 Point Conversions,Defensive Points,Feild Goals,Safety,Total Points,Points Per Game,Touchdowns Allowed,Opponent Extra Points,2 Point Conversions Allowed,Opp Deflected Extra Points,Opp Feild Goals Made,Opp Safety,Points Allowed,Avg Points per Game Allowed,Rush Attempts,Rush Yds,Yards/Rush,Rushing TD,Rushing Yards per Game,Opp Rush Attempts,Opp Rush Yards Alloweed,Yds/Rush Allowed,Opp Rush Touchdowns Allowed,Rush Yards Per Game Allowed,Redzone Attempts,Redzone Rush TD,Redzone Pass TD,Redzone Field Goals Made,Redzone Scores,Redzone Points,Opp Redzone Attempts,Opp Redzone Rush TD Allowed,Opp Redzone Pass Touchdowns Allowed,Opp Redzone Field Goals Made,Opp Redzone Scores,Redzone Points Allowed,Punt Returns,Net Punt Return Yards,Punt Return Touchdowns,Avg Yards Per Punt Return,Opp Punt Returns,Opp Net Punt Return Yards,Opp Punt Return Touchdowns Allowed,Avg Yards Allowed per Punt Return,Pass Attempts,Pass Completions,Passing Interceptions Thrown,Pass Yards,Pass Yards/Attempt,Yards/Completion,Pass Touchdowns,Pass Yards Per Game,Opp Completions Allowed,Opp Pass Attempts,Opp Pass Yds Allowed,Opp Pass TDs Allowed,Yards/Attempt Allowed,Yards/Completion Allowed,Pass Yards Per Game Allowed,Kickoffs Returned,Kickoff Return Yards,Kickoff Return Touchdowns,Avg Yard per Kickoff Return,Opp Kickoff Returns,Opponent Kickoff Return Yards,Opp Kickoff Return Touchdowns Allowed,Avg Yards per Kickoff Return Allowed,First Down Runs,First Down Passes,First Down Penalties,First Downs,Opp First Down Runs,Opp First Down Passes,Opp First Down Penalties,Opp First Downs,Penalties,Penalty Yards,Penalty Yards Per Game,3rd Attempts,3rd Conversions,3rd Percent,Opp 3rd Conversion,Opp 3rd Attempt,Opponent 3rd Percent,4th Attempts,4th Conversions,4th Percent,Opp 4th Conversion,Opp 4th Attempt,Opponent 4th Percent
Idaho (Sun Belt),13,9-4,920.0,5161.0,5.61,43.0,,893.0,5568.0,6.24,48.0,52.0,428.3,11.0,17.0,28.0,6.0,11.0,17.0,11.0,0.85,417:14,32:05,64.0,4.0,281.0,66.0,5.1,25.0,140.0,1.92,46.0,42.0,1.0,0.0,26.0,1.0,400.0,30.8,52.0,48.0,1.0,0.0,15.0,0.0,407.0,31.3,488.0,1921.0,3.94,24.0,147.8,445.0,1883.0,4.23,17.0,144.8,58.0,21.0,12.0,18.0,51.0,0.879,49.0,14.0,16.0,15.0,45.0,0.918,16.0,124.0,0.0,7.75,16.0,124.0,0.0,7.75,432.0,265.0,11.0,3240.0,7.5,12.23,19.0,249.2,282.0,448.0,3685.0,31.0,8.23,13.07,283.5,50.0,876.0,0.0,17.52,50.0,876.0,0.0,17.52,108.0,155.0,28.0,291.0,108.0,155.0,28.0,291.0,73.0,725.0,55.77,182.0,72.0,0.396,74.0,175.0,0.423,13.0,22.0,0.591,11.0,20.0,0.55
Michigan St. (Big Ten),12,3-9,841.0,4740.0,5.64,33.0,,792.0,4378.0,5.53,40.0,42.0,364.8,5.0,8.0,13.0,7.0,11.0,18.0,-5.0,-0.42,380:21,31:41,40.0,32.0,197.0,56.0,4.7,27.0,150.0,2.25,35.0,30.0,2.0,0.0,15.0,0.0,289.0,24.1,42.0,39.0,1.0,1.0,12.0,1.0,333.0,27.8,471.0,2072.0,4.4,14.0,172.7,460.0,1904.0,4.14,21.0,158.7,42.0,12.0,12.0,10.0,34.0,0.81,41.0,18.0,10.0,9.0,37.0,0.902,16.0,87.0,0.0,5.44,16.0,87.0,0.0,5.44,370.0,211.0,11.0,2668.0,7.21,12.64,19.0,222.3,198.0,332.0,2474.0,19.0,7.45,12.49,206.2,31.0,678.0,1.0,21.87,31.0,678.0,1.0,21.87,92.0,108.0,23.0,223.0,92.0,108.0,23.0,223.0,77.0,724.0,60.33,173.0,67.0,0.387,71.0,168.0,0.423,10.0,21.0,0.476,11.0,17.0,0.647
Duke (ACC),12,4-8,917.0,4720.0,5.15,37.0,,791.0,4976.0,6.29,40.0,43.0,414.7,9.0,10.0,19.0,14.0,9.0,23.0,-4.0,-0.33,377:06,31:25,62.0,34.0,317.0,79.0,6.6,31.0,162.0,2.58,39.0,37.0,0.0,0.0,3.0,0.0,280.0,23.3,43.0,41.0,0.0,0.0,13.0,0.0,338.0,28.2,474.0,1843.0,3.89,19.0,153.6,469.0,2099.0,4.48,19.0,174.9,41.0,18.0,12.0,3.0,33.0,0.805,37.0,13.0,8.0,9.0,30.0,0.811,16.0,150.0,1.0,9.38,16.0,150.0,1.0,9.38,443.0,277.0,9.0,2877.0,6.49,10.39,18.0,239.8,177.0,322.0,2877.0,21.0,8.93,16.25,239.8,42.0,784.0,0.0,18.67,42.0,784.0,0.0,18.67,103.0,102.0,11.0,216.0,103.0,102.0,11.0,216.0,62.0,485.0,40.42,186.0,80.0,0.43,69.0,174.0,0.397,9.0,24.0,0.375,3.0,12.0,0.25
Ohio (MAC),14,8-6,1004.0,5492.0,5.47,39.0,,984.0,5043.0,5.13,37.0,38.0,360.2,11.0,15.0,26.0,13.0,12.0,25.0,1.0,0.07,433:52,30:59,82.0,44.0,442.0,104.0,7.4,19.0,119.0,1.36,40.0,35.0,1.0,0.0,29.0,2.0,368.0,26.3,38.0,36.0,1.0,0.0,17.0,0.0,317.0,22.6,546.0,2350.0,4.3,17.0,167.9,495.0,1462.0,2.95,12.0,104.4,60.0,14.0,13.0,22.0,49.0,0.817,48.0,11.0,16.0,14.0,41.0,0.854,18.0,83.0,0.0,4.61,18.0,83.0,0.0,4.61,458.0,250.0,12.0,3142.0,6.86,12.57,22.0,224.4,308.0,489.0,3581.0,25.0,7.32,11.63,255.8,68.0,1308.0,1.0,19.24,68.0,1308.0,1.0,19.24,96.0,153.0,18.0,267.0,96.0,153.0,18.0,267.0,79.0,752.0,53.71,212.0,80.0,0.377,84.0,217.0,0.387,8.0,18.0,0.444,11.0,20.0,0.55
Central Mich. (MAC),13,6-7,878.0,5096.0,5.8,41.0,,888.0,5095.0,5.74,48.0,51.0,391.9,5.0,13.0,18.0,8.0,16.0,24.0,-6.0,-0.46,420:17,32:19,64.0,12.0,248.0,70.0,5.4,38.0,252.0,2.92,45.0,42.0,1.0,0.0,8.0,2.0,342.0,26.3,51.0,47.0,1.0,0.0,13.0,0.0,394.0,30.3,407.0,1507.0,3.7,18.0,115.9,474.0,2197.0,4.64,15.0,169.0,40.0,14.0,10.0,5.0,29.0,0.725,52.0,9.0,24.0,8.0,41.0,0.788,19.0,105.0,1.0,5.53,19.0,105.0,1.0,5.53,471.0,280.0,16.0,3589.0,7.62,12.82,23.0,276.1,248.0,414.0,2898.0,33.0,7.0,11.69,222.9,46.0,829.0,0.0,18.02,46.0,829.0,0.0,18.02,108.0,134.0,17.0,259.0,108.0,134.0,17.0,259.0,62.0,630.0,48.46,183.0,76.0,0.415,79.0,189.0,0.418,7.0,13.0,0.538,9.0,21.0,0.429
Hawaii (Mountain West),14,7-7,915.0,5478.0,5.99,50.0,,1013.0,6462.0,6.38,60.0,67.0,461.6,6.0,11.0,17.0,10.0,15.0,25.0,-8.0,-0.57,413:50,29:33,83.0,18.0,328.0,92.0,6.6,24.0,192.0,1.71,51.0,49.0,0.0,0.0,13.0,1.0,396.0,28.3,67.0,63.0,0.0,0.0,19.0,0.0,522.0,37.3,477.0,2293.0,4.81,25.0,163.8,620.0,3279.0,5.29,31.0,234.2,49.0,20.0,13.0,11.0,44.0,0.898,62.0,21.0,17.0,15.0,53.0,0.855,29.0,292.0,1.0,10.07,29.0,292.0,1.0,10.07,438.0,257.0,15.0,3185.0,7.27,12.39,25.0,227.5,246.0,393.0,3183.0,29.0,8.1,12.94,227.4,44.0,891.0,0.0,20.25,44.0,891.0,0.0,20.25,185.0,124.0,26.0,335.0,185.0,124.0,26.0,335.0,116.0,1003.0,71.64,182.0,64.0,0.352,96.0,200.0,0.48,15.0,25.0,0.6,11.0,22.0,0.5
Purdue (Big Ten),12,3-9,918.0,4693.0,5.11,37.0,,860.0,5350.0,6.22,57.0,59.0,445.8,4.0,12.0,16.0,8.0,25.0,33.0,-17.0,-1.42,351:53,29:19,56.0,22.0,315.0,67.0,5.6,29.0,194.0,2.42,38.0,35.0,0.0,0.0,10.0,1.0,295.0,24.6,59.0,54.0,3.0,0.0,15.0,0.0,459.0,38.3,361.0,1154.0,3.2,12.0,96.2,545.0,2861.0,5.25,35.0,238.4,37.0,10.0,9.0,9.0,28.0,0.757,57.0,26.0,14.0,11.0,51.0,0.895,14.0,45.0,0.0,3.21,14.0,45.0,0.0,3.21,557.0,312.0,25.0,3539.0,6.35,11.34,25.0,294.9,187.0,315.0,2489.0,22.0,7.9,13.31,207.4,44.0,743.0,0.0,16.89,44.0,743.0,0.0,16.89,135.0,112.0,14.0,261.0,135.0,112.0,14.0,261.0,52.0,447.0,37.25,202.0,91.0,0.45,89.0,181.0,0.492,15.0,33.0,0.455,9.0,13.0,0.692
Arizona St. (Pac-12),12,5-7,900.0,4689.0,5.21,43.0,,884.0,6246.0,7.07,58.0,61.0,520.5,8.0,9.0,17.0,7.0,14.0,21.0,-4.0,-0.33,362:14,30:11,70.0,30.0,324.0,85.0,7.1,41.0,260.0,3.42,47.0,39.0,4.0,0.0,23.0,1.0,400.0,33.3,61.0,58.0,0.0,0.0,18.0,0.0,478.0,39.8,475.0,1578.0,3.32,27.0,131.5,399.0,1957.0,4.9,25.0,163.1,47.0,22.0,11.0,10.0,43.0,0.915,48.0,16.0,13.0,15.0,44.0,0.917,19.0,65.0,0.0,3.42,19.0,65.0,0.0,3.42,425.0,257.0,14.0,3111.0,7.32,12.11,16.0,259.3,310.0,485.0,4289.0,33.0,8.84,13.84,357.4,19.0,493.0,2.0,25.95,19.0,493.0,2.0,25.95,93.0,163.0,22.0,278.0,93.0,163.0,22.0,278.0,66.0,624.0,52.0,194.0,74.0,0.381,62.0,173.0,0.358,8.0,17.0,0.471,9.0,16.0,0.563
South Alabama (Sun Belt),13,6-7,884.0,5062.0,5.73,40.0,,900.0,5068.0,5.63,40.0,44.0,389.8,10.0,10.0,20.0,8.0,14.0,22.0,-2.0,-0.15,383:34,29:30,77.0,28.0,317.0,91.0,7.0,31.0,229.0,2.38,43.0,42.0,0.0,0.0,10.0,0.0,330.0,25.4,44.0,34.0,4.0,0.0,15.0,0.0,351.0,27.0,468.0,1893.0,4.04,25.0,145.6,587.0,2798.0,4.77,26.0,215.2,48.0,21.0,9.0,9.0,39.0,0.813,48.0,21.0,6.0,13.0,40.0,0.833,14.0,28.0,0.0,2.0,14.0,28.0,0.0,2.0,416.0,233.0,14.0,3169.0,7.62,13.6,15.0,243.8,188.0,313.0,2270.0,14.0,7.25,12.07,174.6,47.0,1017.0,0.0,21.64,47.0,1017.0,0.0,21.64,142.0,108.0,26.0,276.0,142.0,108.0,26.0,276.0,99.0,862.0,66.31,173.0,67.0,0.387,58.0,167.0,0.347,10.0,22.0,0.455,11.0,20.0,0.55
Kansas St. (Big 12),13,9-4,881.0,5054.0,5.74,49.0,,874.0,5040.0,5.77,37.0,37.0,387.7,9.0,16.0,25.0,7.0,5.0,12.0,13.0,1.0,423:42,32:35,56.0,28.0,311.0,70.0,5.4,25.0,147.0,1.92,54.0,50.0,0.0,0.0,15.0,0.0,419.0,32.2,37.0,35.0,1.0,0.0,9.0,2.0,290.0,22.3,572.0,3013.0,5.27,39.0,231.8,400.0,1495.0,3.74,11.0,115.0,62.0,36.0,7.0,14.0,57.0,0.919,36.0,9.0,13.0,6.0,28.0,0.778,21.0,87.0,0.0,4.14,21.0,87.0,0.0,4.14,309.0,177.0,5.0,2041.0,6.61,11.53,10.0,157.0,297.0,474.0,3545.0,26.0,7.48,11.94,272.7,42.0,773.0,0.0,18.4,42.0,773.0,0.0,18.4,89.0,155.0,18.0,262.0,89.0,155.0,18.0,262.0,88.0,710.0,54.62,174.0,79.0,0.454,64.0,171.0,0.374,9.0,15.0,0.6,10.0,24.0,0.417
Akron (MAC),12,5-7,776.0,4649.0,5.99,38.0,,924.0,5592.0,6.05,49.0,50.0,466.0,6.0,8.0,14.0,8.0,14.0,22.0,-8.0,-0.67,311:47,25:58,48.0,36.0,229.0,66.0,5.5,26.0,152.0,2.17,43.0,39.0,1.0,0.0,10.0,0.0,329.0,27.4,50.0,48.0,1.0,0.0,17.0,1.0,403.0,33.6,380.0,1586.0,4.17,13.0,132.2,534.0,2696.0,5.05,27.0,224.7,33.0,11.0,9.0,8.0,28.0,0.848,62.0,20.0,16.0,17.0,53.0,0.855,21.0,157.0,0.0,7.48,21.0,157.0,0.0,7.48,396.0,217.0,14.0,3063.0,7.73,14.12,25.0,255.3,239.0,390.0,2896.0,22.0,7.43,12.12,241.3,56.0,1185.0,0.0,21.16,56.0,1185.0,0.0,21.16,144.0,130.0,20.0,294.0,144.0,130.0,20.0,294.0,91.0,807.0,67.25,158.0,59.0,0.373,79.0,178.0,0.444,10.0,21.0,0.476,13.0,22.0,0.591
Georgia Tech (ACC),13,9-4,771.0,5034.0,6.53,43.0,,907.0,5221.0,5.76,38.0,40.0,401.6,8.0,11.0,19.0,11.0,4.0,15.0,4.0,0.31,393:45,30:17,49.0,16.0,164.0,57.0,4.4,16.0,110.0,1.23,46.0,46.0,0.0,0.0,15.0,0.0,367.0,28.2,40.0,38.0,1.0,0.0,12.0,1.0,318.0,24.5,611.0,3355.0,5.49,34.0,258.1,473.0,2239.0,4.73,24.0,172.2,41.0,24.0,1.0,10.0,35.0,0.854,46.0,19.0,9.0,9.0,37.0,0.804,14.0,131.0,0.0,9.36,14.0,131.0,0.0,9.36,160.0,83.0,4.0,1679.0,10.49,20.23,9.0,129.2,270.0,434.0,2982.0,14.0,6.87,11.04,229.4,19.0,404.0,0.0,21.26,19.0,404.0,0.0,21.26,122.0,147.0,12.0,281.0,122.0,147.0,12.0,281.0,57.0,502.0,38.62,153.0,64.0,0.418,93.0,189.0,0.492,11.0,22.0,0.5,10.0,19.0,0.526
Rice (C-USA),12,3-9,895.0,4618.0,5.16,39.0,,815.0,6054.0,7.43,55.0,58.0,504.5,6.0,5.0,11.0,8.0,10.0,18.0,-7.0,-0.58,,,57.0,26.0,253.0,70.0,5.8,33.0,209.0,2.75,40.0,33.0,2.0,1.0,8.0,0.0,303.0,25.3,58.0,57.0,0.0,1.0,13.0,1.0,448.0,37.3,483.0,2036.0,4.22,23.0,169.7,477.0,2602.0,5.45,30.0,216.8,39.0,19.0,9.0,7.0,35.0,0.897,48.0,21.0,8.0,11.0,40.0,0.833,,,,,,,,,412.0,241.0,10.0,2582.0,6.27,10.71,16.0,215.2,214.0,338.0,3452.0,25.0,10.21,16.13,287.7,,,,,,,,,,,,,,,,,,,,182.0,67.0,0.368,62.0,157.0,0.395,11.0,17.0,0.647,,,
Georgia (SEC),13,8-5,919.0,5001.0,5.44,34.0,,809.0,4257.0,5.26,38.0,41.0,327.5,12.0,15.0,27.0,10.0,9.0,19.0,8.0,0.62,438:16,33:42,48.0,28.0,284.0,62.0,4.8,24.0,146.0,1.85,38.0,36.0,1.0,0.0,17.0,1.0,319.0,24.5,41.0,39.0,0.0,0.0,9.0,0.0,312.0,24.0,533.0,2486.0,4.66,18.0,191.2,470.0,1868.0,3.97,24.0,143.7,45.0,15.0,10.0,13.0,38.0,0.844,43.0,21.0,11.0,7.0,39.0,0.907,20.0,122.0,0.0,6.1,20.0,122.0,0.0,6.1,386.0,212.0,9.0,2515.0,6.52,11.86,16.0,193.5,200.0,339.0,2389.0,14.0,7.05,11.95,183.8,42.0,1001.0,1.0,23.83,42.0,1001.0,1.0,23.83,101.0,96.0,11.0,208.0,101.0,96.0,11.0,208.0,74.0,547.0,42.08,194.0,81.0,0.418,64.0,174.0,0.368,7.0,13.0,0.538,7.0,17.0,0.412
Nevada (Mountain West),12,5-7,830.0,4586.0,5.53,38.0,,825.0,5472.0,6.63,44.0,44.0,456.0,10.0,5.0,15.0,2.0,9.0,11.0,4.0,0.33,351:27,29:17,49.0,12.0,203.0,55.0,4.6,21.0,152.0,1.75,39.0,34.0,1.0,1.0,11.0,0.0,305.0,25.4,44.0,40.0,0.0,0.0,14.0,1.0,348.0,29.0,474.0,2088.0,4.41,20.0,174.0,585.0,3571.0,6.1,32.0,297.6,47.0,18.0,13.0,9.0,40.0,0.851,47.0,22.0,8.0,11.0,41.0,0.872,13.0,127.0,0.0,9.77,13.0,127.0,0.0,9.77,356.0,210.0,9.0,2498.0,7.02,11.9,18.0,208.2,142.0,240.0,1901.0,12.0,7.92,13.39,158.4,33.0,627.0,0.0,19.0,33.0,627.0,0.0,19.0,168.0,89.0,8.0,265.0,168.0,89.0,8.0,265.0,52.0,482.0,40.17,166.0,81.0,0.488,81.0,165.0,0.491,8.0,13.0,0.615,14.0,22.0,0.636
Wisconsin (Big Ten),14,11-3,981.0,5350.0,5.45,45.0,,857.0,4219.0,4.92,22.0,24.0,301.4,6.0,22.0,28.0,6.0,10.0,16.0,12.0,0.86,489:35,34:58,58.0,32.0,306.0,74.0,5.3,24.0,149.0,1.71,48.0,45.0,1.0,0.0,20.0,1.0,397.0,28.4,24.0,23.0,0.0,0.0,17.0,0.0,218.0,15.6,658.0,2843.0,4.32,31.0,203.1,421.0,1383.0,3.29,9.0,98.8,58.0,26.0,11.0,12.0,49.0,0.845,38.0,9.0,8.0,13.0,30.0,0.789,23.0,168.0,1.0,7.3,23.0,168.0,1.0,7.3,323.0,202.0,10.0,2507.0,7.76,12.41,14.0,179.1,229.0,436.0,2836.0,13.0,6.5,12.38,202.6,29.0,579.0,0.0,19.97,29.0,579.0,0.0,19.97,83.0,130.0,16.0,229.0,83.0,130.0,16.0,229.0,48.0,455.0,32.5,204.0,90.0,0.441,50.0,179.0,0.279,6.0,12.0,0.5,7.0,19.0,0.368
Nebraska (Big Ten),13,9-4,923.0,4951.0,5.36,42.0,,855.0,4728.0,5.53,38.0,40.0,363.7,3.0,16.0,19.0,5.0,9.0,14.0,5.0,0.38,418:07,32:09,52.0,32.0,246.0,68.0,5.2,15.0,135.0,1.15,44.0,43.0,1.0,0.0,12.0,0.0,345.0,26.5,40.0,31.0,1.0,0.0,12.0,1.0,311.0,23.9,523.0,2199.0,4.2,24.0,169.2,433.0,1922.0,4.44,22.0,147.8,45.0,21.0,7.0,9.0,37.0,0.822,34.0,13.0,9.0,7.0,29.0,0.853,21.0,224.0,0.0,10.67,21.0,224.0,0.0,10.67,400.0,201.0,9.0,2752.0,6.88,13.69,18.0,211.7,254.0,422.0,2806.0,16.0,6.65,11.05,215.8,38.0,840.0,0.0,22.11,38.0,840.0,0.0,22.11,91.0,121.0,19.0,231.0,91.0,121.0,19.0,231.0,75.0,695.0,53.46,196.0,86.0,0.439,67.0,179.0,0.374,12.0,21.0,0.571,12.0,26.0,0.462
UCLA (Pac-12),12,4-8,839.0,4558.0,5.43,35.0,,944.0,4584.0,4.86,33.0,37.0,382.0,8.0,15.0,23.0,9.0,16.0,25.0,-2.0,-0.17,320:54,26:44,59.0,12.0,210.0,65.0,5.4,24.0,174.0,2.0,37.0,36.0,1.0,0.0,13.0,0.0,299.0,24.9,37.0,34.0,1.0,0.0,24.0,0.0,330.0,27.5,345.0,1011.0,2.93,13.0,84.3,503.0,2058.0,4.09,21.0,171.5,39.0,11.0,11.0,9.0,31.0,0.795,49.0,17.0,8.0,18.0,43.0,0.878,23.0,258.0,1.0,11.22,23.0,258.0,1.0,11.22,494.0,273.0,16.0,3547.0,7.18,12.99,22.0,295.6,245.0,441.0,2526.0,12.0,5.73,10.31,210.5,37.0,931.0,1.0,25.16,37.0,931.0,1.0,25.16,105.0,129.0,33.0,267.0,105.0,129.0,33.0,267.0,79.0,716.0,59.67,176.0,62.0,0.352,69.0,199.0,0.347,5.0,11.0,0.455,14.0,20.0,0.7
Ga. Southern (Sun Belt),12,5-7,870.0,4558.0,5.24,37.0,,801.0,4759.0,5.94,37.0,39.0,396.6,10.0,9.0,19.0,9.0,9.0,18.0,1.0,0.08,391:51,32:39,54.0,26.0,237.0,67.0,5.6,12.0,85.0,1.0,38.0,34.0,0.0,0.0,19.0,0.0,319.0,26.6,39.0,37.0,0.0,1.0,15.0,0.0,318.0,26.5,606.0,2690.0,4.44,24.0,224.2,446.0,2005.0,4.5,21.0,167.1,39.0,16.0,5.0,13.0,34.0,0.872,48.0,17.0,8.0,12.0,37.0,0.771,8.0,56.0,0.0,7.0,8.0,56.0,0.0,7.0,264.0,147.0,9.0,1868.0,7.08,12.71,13.0,155.7,210.0,355.0,2754.0,16.0,7.76,13.11,229.5,18.0,388.0,1.0,21.56,18.0,388.0,1.0,21.56,113.0,116.0,25.0,254.0,113.0,116.0,25.0,254.0,91.0,778.0,64.83,185.0,82.0,0.443,50.0,153.0,0.327,8.0,18.0,0.444,13.0,21.0,0.619
Arkansas St. (Sun Belt),13,8-5,919.0,4932.0,5.37,40.0,,946.0,4717.0,4.99,28.0,31.0,362.8,11.0,11.0,22.0,8.0,9.0,17.0,5.0,0.38,377:25,29:01,90.0,70.0,441.0,125.0,9.6,28.0,187.0,2.15,46.0,40.0,0.0,0.0,13.0,0.0,355.0,27.3,31.0,28.0,0.0,0.0,21.0,1.0,279.0,21.5,517.0,1784.0,3.45,19.0,137.2,522.0,1864.0,3.57,13.0,143.4,51.0,16.0,12.0,12.0,40.0,0.784,41.0,8.0,11.0,14.0,33.0,0.805,21.0,140.0,1.0,6.67,21.0,140.0,1.0,6.67,402.0,231.0,9.0,3148.0,7.83,13.63,21.0,242.2,230.0,424.0,2853.0,15.0,6.73,12.4,219.5,53.0,855.0,1.0,16.13,53.0,855.0,1.0,16.13,97.0,125.0,29.0,251.0,97.0,125.0,29.0,251.0,107.0,835.0,64.23,187.0,55.0,0.294,74.0,208.0,0.356,15.0,26.0,0.577,5.0,20.0,0.25
San Jose St. (Mountain West),12,4-8,851.0,4534.0,5.33,34.0,,806.0,5223.0,6.48,51.0,54.0,435.3,9.0,10.0,19.0,5.0,15.0,20.0,-1.0,-0.08,369:27,30:47,57.0,24.0,253.0,69.0,5.8,50.0,259.0,4.17,35.0,31.0,2.0,0.0,16.0,0.0,293.0,24.4,54.0,53.0,0.0,0.0,13.0,0.0,416.0,34.7,480.0,1869.0,3.89,16.0,155.8,540.0,2960.0,5.48,33.0,246.7,39.0,10.0,9.0,12.0,31.0,0.795,48.0,23.0,9.0,11.0,43.0,0.896,23.0,308.0,0.0,13.39,23.0,308.0,0.0,13.39,371.0,214.0,15.0,2665.0,7.18,12.45,18.0,222.1,160.0,266.0,2263.0,18.0,8.51,14.14,188.6,14.0,273.0,0.0,19.5,14.0,273.0,0.0,19.5,148.0,89.0,16.0,253.0,148.0,89.0,16.0,253.0,52.0,439.0,36.58,176.0,71.0,0.403,55.0,148.0,0.372,10.0,23.0,0.435,12.0,15.0,0.8
Maryland (Big Ten),13,6-7,875.0,4911.0,5.61,41.0,,980.0,5552.0,5.67,50.0,52.0,427.1,7.0,5.0,12.0,10.0,9.0,19.0,-7.0,-0.54,361:05,27:46,70.0,34.0,368.0,87.0,6.7,49.0,333.0,3.77,44.0,37.0,2.0,0.0,10.0,0.0,335.0,25.8,52.0,45.0,0.0,0.0,9.0,0.0,384.0,29.5,533.0,2594.0,4.87,26.0,199.5,586.0,2792.0,4.76,31.0,214.8,38.0,16.0,7.0,9.0,32.0,0.842,56.0,25.0,12.0,7.0,44.0,0.786,20.0,100.0,0.0,5.0,20.0,100.0,0.0,5.0,342.0,196.0,9.0,2317.0,6.77,11.82,15.0,178.2,221.0,394.0,2760.0,19.0,7.01,12.49,212.3,52.0,952.0,0.0,18.31,52.0,952.0,0.0,18.31,143.0,129.0,27.0,299.0,143.0,129.0,27.0,299.0,88.0,794.0,61.08,181.0,62.0,0.343,72.0,192.0,0.375,11.0,29.0,0.379,10.0,26.0,0.385
Utah St. (Mountain West),12,3-9,793.0,4515.0,5.69,35.0,,872.0,4558.0,5.23,39.0,43.0,379.8,3.0,7.0,10.0,6.0,9.0,15.0,-5.0,-0.42,321:00,26:45,48.0,38.0,236.0,67.0,5.6,28.0,200.0,2.33,36.0,35.0,0.0,0.0,12.0,0.0,287.0,23.9,43.0,41.0,1.0,0.0,17.0,0.0,352.0,29.3,411.0,2046.0,4.98,25.0,170.5,558.0,2440.0,4.37,19.0,203.3,37.0,17.0,5.0,9.0,31.0,0.838,48.0,17.0,13.0,13.0,43.0,0.896,10.0,165.0,1.0,16.5,10.0,165.0,1.0,16.5,382.0,220.0,9.0,2469.0,6.46,11.22,10.0,205.8,181.0,314.0,2118.0,20.0,6.75,11.7,176.5,32.0,623.0,0.0,19.47,32.0,623.0,0.0,19.47,144.0,87.0,26.0,257.0,144.0,87.0,26.0,257.0,85.0,696.0,58.0,176.0,70.0,0.398,76.0,184.0,0.413,9.0,19.0,0.474,11.0,19.0,0.579
UTSA (C-USA),13,6-7,907.0,4881.0,5.38,48.0,,895.0,5096.0,5.69,43.0,46.0,392.0,11.0,7.0,18.0,7.0,8.0,15.0,3.0,0.23,,,60.0,34.0,301.0,77.0,5.9,43.0,284.0,3.31,49.0,43.0,2.0,1.0,12.0,0.0,379.0,29.2,46.0,34.0,4.0,0.0,15.0,0.0,363.0,27.9,524.0,2104.0,4.02,22.0,161.8,487.0,2112.0,4.34,21.0,162.5,50.0,16.0,18.0,10.0,44.0,0.88,48.0,18.0,10.0,10.0,38.0,0.792,,,,,,,,,383.0,216.0,8.0,2777.0,7.25,12.86,26.0,213.6,224.0,408.0,2984.0,22.0,7.31,13.32,229.5,,,,,,,,,,,,,,,,,,,,207.0,91.0,0.44,74.0,186.0,0.398,14.0,26.0,0.538,,,
FIU (C-USA),12,4-8,830.0,4503.0,5.43,35.0,,823.0,5215.0,6.34,48.0,55.0,434.6,8.0,6.0,14.0,6.0,17.0,23.0,-9.0,-0.75,,,33.0,24.0,155.0,45.0,3.8,31.0,161.0,2.58,36.0,34.0,1.0,0.0,12.0,0.0,288.0,24.0,55.0,52.0,2.0,0.0,10.0,1.0,418.0,34.8,423.0,1783.0,4.22,16.0,148.6,457.0,2385.0,5.22,26.0,198.8,44.0,15.0,13.0,10.0,38.0,0.864,43.0,19.0,11.0,9.0,39.0,0.907,,,,,,,,,407.0,238.0,17.0,2720.0,6.68,11.43,19.0,226.7,226.0,366.0,2830.0,22.0,7.73,12.52,235.8,,,,,,,,,,,,,,,,,,,,170.0,61.0,0.359,67.0,156.0,0.429,13.0,26.0,0.5,,,
